"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"2141","Linval Joseph",75,141,8.51063829787234,"Career",NA,86,NA,0,0,1,0,0,NA,"",0,0,NA,0,0,NA,1,NA,NA,NA,NA,"linval-joseph-1",1,6,"DL",0,NA,0,0,NA,0,1,1,1,1,1,6.5,0,"Career",57,29.5,"East Carolina",143,1,0,NA,1,1,0,0,NA,NA,NA
"2142","William Joseph",12,69,2.78260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"william-joseph-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,NA,NA,NA,NA,NA,NA,7,7,NA,"Career"
"2143","Lamarcus Joyner",21,81,4.14814814814815,"Career",NA,69,NA,NA,NA,3,0,NA,NA,"8-May",8,0,NA,NA,NA,NA,10,NA,NA,NA,NA,"lamarcus-joyner-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",128,10.5,"Florida State",197,NA,NA,190,NA,NA,NA,80,10,NA,NA
"2144","Matt Judon",27,62,6.96774193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","Cato June",41,89,7.37078651685393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cato-june-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,67,22.3,NA,"Career"
"2146","Winston Justice",22,63,5.58730158730159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"winston-justice-1",NA,12,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"USC",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"2147","Kyle Juszczyk",15,106,2.26415094339623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","Nick Kaczur",40,68,9.41176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nick-kaczur-1",2,NA,"RB",NA,NA,NA,NA,NA,NA,2,0,49,24.5,0,NA,NA,"Career",NA,NA,"Toledo",NA,NA,NA,NA,49,24.5,NA,NA,NA,NA,"Career"
"2149","Colin Kaepernick",49,69,11.3623188405797,"Career",8.4,0,740,NA,NA,NA,NA,NA,NA,"",0,0,24,NA,NA,1271,NA,58.2,82,10098,7.9,"colin-kaepernick-1",601,360,"QB",NA,142.5,1,6,6,1,600,59,4112,6.9,60,0,NA,"Career",1,0,"Nevada",1,60,NA,NA,4118,6.9,NA,0,NA,NA,NA
"2150","Kevin Kaesviharn",29,127,3.65354330708661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","Peter Kalambayi",2,31,1.03225806451613,"Career",NA,73,NA,NA,NA,1,0,NA,NA,"3-Jun",1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"peter-kalambayi-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,"Career",116,27,"Stanford",189,NA,NA,247,NA,NA,NA,0,0,NA,NA
"2152","Matt Kalil",44,82,8.58536585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","Ryan Kalil",92,155,9.49677419354839,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-kalil-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"USC",2,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"2154","N.D. Kalu",26,136,3.05882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","Alvin Kamara",43,45,15.2888888888889,"Career",24,NA,1,0,0,NA,NA,NA,NA,"10-May",NA,NA,0,0,NA,1,NA,100,0,24,24,"alvin-kamara-1",284,144,"RB",1,301.6,7,683,9.2,74,210,16,1294,6.2,23,NA,NA,"Career",NA,NA,"Tennessee",NA,24,NA,215,1977,7,NA,NA,NA,NA,NA
"2156","Aaron Kampman",66,123,8.58536585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aaron-kampman-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,14,4.7,NA,"Career"
"2157","Jeremy Kapinos",3,34,1.41176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","Deji Karim",4,33,1.93939393939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","Mike Karney",2,101,0.316831683168317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mike-karney-1",NA,6,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Arizona State",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"2160","Nick Kasa",0,16,0,"Career",NA,10,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"nick-kasa-1",NA,18,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",19,2,"Colorado",29,3,0,NA,NA,NA,0,0,NA,NA,NA
"2161","Drew Kaser",6,36,2.66666666666667,"Career",3,0,1,NA,NA,0,0,NA,NA,"3-Jun",0,0,0,NA,NA,1,0,100,0,3,3,"drew-kaser-1",NA,NA,"P",NA,125.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Texas A&M",2,NA,NA,215,NA,NA,NA,0,NA,NA,NA
"2162","Matt Katula",5,93,0.860215053763441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","Damontae Kazee",11,48,3.66666666666667,"Career",NA,69,NA,0,0,6,1,NA,NA,"11-May",17,2,NA,0,NA,NA,29,NA,NA,NA,NA,"damontae-kazee-1",NA,18,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",171,14.5,"San Diego State",240,3,NA,190,NA,NA,NA,214,12.6,NA,NA
"2164","Frank Kearse",5,35,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","Jayron Kearse",5,62,1.29032258064516,"Career",NA,48,NA,NA,NA,2,2,NA,NA,"5-Jun",7,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"jayron-kearse-1",NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",116,11.5,"Clemson",164,NA,NA,220,NA,NA,NA,83,11.9,NA,NA
"2166","Jevon Kearse",81,133,9.74436090225564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","Jermaine Kearse",30,99,4.84848484848485,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jermaine-kearse-1",NA,180,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Washington",3,30,NA,NA,NA,NA,NA,0,NA,NA,NA
"2168","Zak Keasey",0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","Case Keenum",37,67,8.83582089552239,"Career",9.1,0,1546,NA,NA,0,0,NA,NA,"",0,0,46,NA,NA,2229,0,69.4,155,19217,8.6,"case-keenum-1",300,138,"QB",NA,160.6,NA,NA,NA,NA,300,23,897,3,23,0,NA,"Career",2,0,"Houston",2,23,NA,NA,897,3,NA,0,NA,NA,NA
"2170","Stanford Keglar",2,35,0.914285714285714,"Career",NA,74,NA,NA,NA,0,0,0,NA,"",3,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"stanford-keglar-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",115,9,"Purdue",189,NA,NA,NA,NA,NA,0,28,9.3,NA,NA
"2171","Bryan Kehl",7,72,1.55555555555556,"Career",NA,89,NA,0,0,0,0,0,NA,"",3,1,NA,0,0,NA,6,NA,NA,NA,NA,"bryan-kehl-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0,"Career",102,20.5,"Brigham Young",191,1,0,NA,NA,NA,0,75,25,NA,NA
"2172","Freddy Keiaho",16,55,4.65454545454545,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"freddy-keiaho-1",NA,6,"LB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",68,11.5,"San Diego State",113,1,NA,NA,NA,NA,NA,15,15,NA,"Career"
"2173","Brett Keisel",72,156,7.38461538461539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","Thomas Keiser",4,27,2.37037037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","Brandon Keith",8,26,4.92307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","Jason Kelce",79,126,10.031746031746,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jason-kelce-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Cincinnati",5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2177","Travis Kelce",66,96,11,"Career",59,1,1,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,1,NA,100,1,39,39,"travis-kelce-1",NA,72,"TE",NA,757.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Cincinnati",2,12,NA,NA,NA,NA,NA,0,NA,NA,NA
"2178","Senio Kelemete",23,74,4.97297297297297,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"senio-kelemete-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Washington",4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2179","Brian Kelly",45,141,5.1063829787234,"Career",NA,3,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"brian-kelly-4",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Buffalo",6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2180","Dennis Kelly",18,88,3.27272727272727,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"dennis-kelly-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Purdue",1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"2181","Dustin Keller",24,72,5.33333333333333,"Career",NA,0,NA,NA,NA,NA,NA,1,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"dustin-keller-1",NA,108,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Purdue",4,18,NA,NA,NA,NA,0,0,NA,NA,NA
"2182","Malcolm Kelly",3,21,2.28571428571429,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"malcolm-kelly-1",NA,126,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Oklahoma",2,21,NA,NA,NA,NA,NA,0,NA,NA,NA
"2183","Reggie Kelly",16,184,1.39130434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reggie-kelly-1",NA,12,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Mississippi State",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"2184","Robert Kelley",6,24,4,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"9-May",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"robert-kelley-1",90,12,"CB",0,NA,0,178,11.1,16,74,2,332,4.5,2,NA,0,"Career",NA,NA,"Overall",NA,2,0,175,510,5.7,NA,NA,NA,NA,NA
"2185","Ryan Kelly",26,51,8.15686274509804,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-kelly-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Alabama",1,NA,NA,297,NA,NA,NA,0,NA,NA,NA
"2186","Tommy Kelly",60,150,6.4,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tommy-kelly-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Mississippi State",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"Career"
"2187","Chris Kelsay",57,147,6.20408163265306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","Chris Kemoeatu",29,75,6.18666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","Ma'ake Kemoeatu",46,136,5.41176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","Marcus Kemp",0,17,0,"Career",0,0,0,0,0,0,0,NA,NA,"4-Jun",0,0,0,0,NA,1,0,0,0,0,0,"marcus-kemp-1",NA,78,"WR",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Hawaii",5,13,NA,200,NA,NA,NA,0,NA,NA,NA
"2191","Eric Kendricks",46,74,9.94594594594595,"Career",NA,168,NA,0,0,1,1,2,NA,"Jun-00",5,1,NA,0,NA,NA,7,NA,NA,NA,NA,"eric-kendricks-1",1,18,"LB",0,NA,0,0,NA,0,1,0,-1,-1,0,10,0,"Career",308,26,"UCLA",476,3,0,230,-1,-1,63,71,14.2,NA,NA
"2192","Lance Kendricks",18,137,2.1021897810219,"Career",NA,3,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lance-kendricks-1",NA,48,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Wisconsin",6,8,NA,NA,NA,NA,NA,0,NA,NA,NA
"2193","Mychal Kendricks",44,103,6.83495145631068,"Career",NA,104,NA,NA,NA,0,5,NA,NA,"",4,1,NA,NA,NA,NA,2,NA,NA,NA,NA,"mychal-kendricks-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,"Career",155,36.5,"California",259,1,NA,NA,NA,NA,NA,130,32.5,NA,NA
"2194","Pete Kendall",86,189,7.28042328042328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195","Devon Kennard",33,83,6.36144578313253,"Career",NA,99,NA,NA,NA,2,1,0,NA,"3-Jun",1,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"devon-kennard-1",NA,NA,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",96,26,"USC",195,NA,NA,260,NA,NA,0,8,8,NA,NA
"2196","Eddie Kennison",86,179,7.68715083798883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"eddie-kennison-1",NA,66,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"LSU",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"2197","Jimmy Kennedy",18,92,3.1304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jimmy-kennedy-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Penn State",NA,NA,NA,NA,NA,NA,NA,11,11,NA,"Career"
"2198","Shiloh Keo",10,56,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","Jeremy Kerley",26,99,4.2020202020202,"Career",15.7,1,5,NA,NA,NA,NA,NA,NA,"",0,0,1,0,NA,7,NA,71.4,1,135,19.3,"jeremy-kerley-1",NA,132,"WR",2,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Texas Christian",1,22,NA,NA,NA,NA,NA,0,NA,NA,NA
"2200","Brett Kern",31,190,2.61052631578947,"Career",19,1,5,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,6,NA,83.3,0,114,19,"brett-kern-1",4,NA,"P",NA,242.9,NA,NA,NA,NA,4,0,45,11.3,0,0,NA,"Career",1,0,"Toledo",2,NA,NA,NA,45,11.3,NA,0,NA,NA,NA
"2201","Patrick Kerney",81,159,8.15094339622642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202","Ryan Kerrigan",75,140,8.57142857142857,"Career",NA,76,NA,NA,NA,14,0,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"ryan-kerrigan-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA,"Career",134,57,"Purdue",210,NA,NA,NA,NA,NA,0,8,8,NA,NA
"2203","Zach Kerr",12,75,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204","Cody Kessler",5,17,4.70588235294118,"Career",8.9,0,851,0,0,0,0,NA,NA,"1-Jun",0,0,19,0,NA,1261,0,67.5,88,10339,8.2,"cody-kessler-1",158,42,"QB",0,156.4,0,0,NA,0,158,7,-425,-2.7,7,0,NA,"Career",1,0,"USC",1,7,NA,215,-425,-2.7,NA,0,NA,NA,NA
"2205","Josh Keyes",0,25,0,"Career",NA,45,NA,NA,NA,2,0,0,NA,"2-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"josh-keyes-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,"Career",79,16.5,"Boston College",124,NA,NA,223,NA,NA,0,0,NA,NA,NA
"2206","Arden Key",5,23,3.47826086956522,"Career",NA,71,NA,NA,NA,3,2,NA,NA,"6-Jun",0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"arden-key-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"Career",58,24.5,"LSU",129,NA,NA,265,NA,NA,NA,0,NA,NA,NA
"2207","Hau'oli Kikaha",5,27,2.96296296296296,"Career",NA,67,NA,NA,NA,5,1,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"hauoli-kikaha-2",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,NA,"Career",139,51,"Washington",206,NA,NA,246,NA,NA,NA,0,NA,NA,NA
"2208","Darius Kilgo",3,29,1.6551724137931,"Career",NA,51,NA,NA,NA,1,5,0,NA,"3-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"darius-kilgo-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",74,19.5,"Maryland",125,NA,NA,319,NA,NA,0,0,NA,NA,NA
"2209","Miles Killebrew",5,63,1.26984126984127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210","Derrick Kindred",8,42,3.04761904761905,"Career",NA,61,NA,0,0,3,3,0,NA,"10-May",8,2,NA,0,NA,NA,15,NA,NA,NA,NA,"derrick-kindred-1",NA,12,"S",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",168,12,"Texas Christian",229,2,0,210,NA,NA,0,140,17.5,NA,NA
"2211","Akeem King",3,34,1.41176470588235,"Career",NA,35,NA,NA,NA,0,0,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"akeem-king-1",NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",51,1.5,"San Jose State",86,NA,NA,212,NA,NA,NA,0,NA,NA,NA
"2212","David King",1,17,0.941176470588235,"Career",NA,35,NA,0,0,1,1,1,NA,"",NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,"david-king-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,"Career",35,7,"Oklahoma",70,1,0,NA,NA,NA,19,NA,NA,NA,NA
