"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"34","Dontae Johnson",10,73,2.19178082191781,"Career",NA,70,NA,NA,NA,1,0,0,NA,"2-Jun",3,0,NA,NA,NA,NA,15,NA,NA,NA,NA,"dontae-johnson-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",130,9,"North Carolina State",200,NA,NA,195,NA,NA,0,21,7,NA,NA
"35","Kevin Johnson",10,51,3.13725490196078,"Career",NA,23,NA,0,0,1,1,NA,NA,"9-May",2,0,NA,0,NA,NA,2,NA,NA,NA,NA,"kevin-johnson-13",3,6,"CB",0,NA,0,-1,-1,1,2,1,17,8.5,1,0,NA,"Career",62,3.5,"SMU",85,1,NA,180,16,5.3,NA,43,21.5,NA,NA
"36","Byron Jones",32,79,6.48101265822785,"Career",NA,92,NA,0,0,0,1,1,NA,"1-Jun",8,1,NA,0,NA,NA,16,NA,NA,NA,NA,"byron-jones-2",NA,18,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",133,4,"Connecticut",225,3,NA,196,NA,NA,10,77,9.6,NA,NA
"37","Damontae Kazee",11,48,3.66666666666667,"Career",NA,69,NA,0,0,6,1,NA,NA,"11-May",17,2,NA,0,NA,NA,29,NA,NA,NA,NA,"damontae-kazee-1",NA,18,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",171,14.5,"San Diego State",240,3,NA,190,NA,NA,NA,214,12.6,NA,NA
"38","Robert Kelley",6,24,4,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"9-May",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"robert-kelley-1",90,12,"CB",0,NA,0,178,11.1,16,74,2,332,4.5,2,NA,0,"Career",NA,NA,"Overall",NA,2,0,175,510,5.7,NA,NA,NA,NA,NA
"39","Marshon Lattimore",21,43,7.81395348837209,"Career",NA,11,NA,0,0,0,0,NA,NA,"Jun-00",4,1,NA,0,NA,NA,11,NA,NA,NA,NA,"marshon-lattimore-1",NA,6,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",34,1,"Ohio State",45,1,NA,192,NA,NA,NA,61,15.3,NA,NA
"40","Nevin Lawson",19,73,4.16438356164384,"Career",NA,62,NA,0,0,2,1,0,NA,"10-May",6,1,NA,0,0,NA,34,NA,NA,NA,NA,"nevin-lawson-1",NA,6,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Career",143,9.5,"Utah State",205,1,0,186,NA,NA,0,65,10.8,NA,NA
"41","Jourdan Lewis",9,46,3.1304347826087,"Career",NA,38,NA,0,0,1,0,NA,NA,"10-May",6,1,NA,0,NA,NA,37,NA,NA,NA,NA,"jourdan-lewis-1",NA,6,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",97,8.5,"Michigan",135,1,NA,188,NA,NA,NA,50,8.3,NA,NA
"42","Craig Mager",4,24,2.66666666666667,"Career",NA,34,NA,0,0,1,1,NA,NA,"11-May",7,0,NA,0,NA,NA,18,NA,NA,NA,NA,"craig-mager-1",NA,6,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",126,13,"Texas State",160,1,NA,196,NA,NA,NA,21,3,NA,NA
"43","Dexter McDonald",2,27,1.18518518518519,"Career",NA,24,NA,NA,NA,1,0,NA,NA,"1-Jun",4,0,NA,NA,NA,NA,23,NA,NA,NA,NA,"dexter-mcdonald-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",57,0,"Kansas",81,NA,NA,205,NA,NA,NA,68,17,NA,NA
