"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"42","Mike Boone",2,24,1.33333333333333,"Career",4,1,1,0,0,0,0,NA,NA,"10-May",0,0,0,0,NA,1,0,100,0,4,4,"mike-boone-2",485,150,"RB",0,133.6,1,596,9.2,65,420,24,2250,5.4,25,0,NA,"Career",2,0,"Cincinnati",3,25,NA,205,2846,5.9,NA,0,NA,NA,NA
"43","Allen Bradford",1,19,0.842105263157895,"Career",NA,6,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"allen-bradford-1",281,120,"RB",NA,NA,4,176,12.6,14,267,16,1585,5.9,20,0,NA,"Career",15,0,"USC",21,20,NA,NA,1761,6.3,NA,0,NA,NA,NA
"44","Matt Breida",16,43,5.95348837209302,"Career",NA,2,NA,0,0,0,0,NA,NA,"11-May",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"matt-breida-1",564,240,"RB",0,NA,3,156,7.1,22,542,37,3740,6.9,40,0,NA,"Career",0,0,"Georgia Southern",2,40,NA,190,3896,6.9,NA,0,NA,NA,NA
"45","Curtis Brinkley",2,23,1.39130434782609,"Career",3,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,1,NA,100,0,3,3,"curtis-brinkley-1",527,72,"RB",NA,125.2,1,321,9.7,33,494,11,2132,4.3,12,0,NA,"Career",3,0,"Syracuse",3,12,NA,NA,2453,4.7,NA,0,NA,NA,NA
"46","Aaron Brown",2,22,1.45454545454545,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"aaron-brown-2",568,156,"RB",0,NA,5,857,10.6,81,487,20,2596,5.3,25,NA,NA,"Career",NA,NA,"Texas Christian",NA,26,NA,NA,3453,6.1,NA,NA,NA,NA,NA
"47","Andre Brown",7,22,5.09090909090909,"Career",-45,0,0,NA,NA,NA,NA,NA,NA,"",0,0,1,0,NA,1,NA,0,0,0,0,"andre-brown-1",593,144,"RB",0,-200,2,631,9,70,523,22,2539,4.9,24,0,NA,"Career",1,0,"North Carolina State",1,24,NA,NA,3170,5.3,NA,0,NA,NA,NA
"48","Bryce Brown",10,42,3.80952380952381,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"9-May",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"bryce-brown-1",115,24,"RB",0,NA,1,140,12.7,11,104,3,476,4.6,4,NA,0,"Career",NA,NA,"Overall",NA,4,0,170,616,5.4,NA,NA,NA,NA,NA
"49","Donald Brown",28,88,5.09090909090909,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"donald-brown-1",746,210,"RB",NA,NA,2,276,5.8,48,698,33,3800,5.4,35,0,NA,"Career",3,0,"Connecticut",3,35,NA,NA,4076,5.5,NA,0,NA,NA,NA
"50","Malcolm Brown",6,54,1.77777777777778,"Career",0,2,0,0,0,0,0,0,NA,"",0,0,0,0,0,2,0,0,0,0,0,"malcolm-brown-1",219,90,"RB",0,0,4,301,20.1,15,204,11,1356,6.6,15,0,0,"Career",2,0,"Army",4,15,0,NA,1657,7.6,0,0,NA,NA,NA
"51","Preston Brown",38,81,7.50617283950617,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"preston-brown-1",74,12,"RB",NA,NA,1,192,9.6,20,54,1,298,5.5,2,NA,NA,"Career",NA,NA,"Arkansas State",NA,2,NA,NA,490,6.6,NA,NA,NA,NA,NA
"52","Ricky Brown",9,58,2.48275862068966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"ricky-brown-1",97,12,"RB",NA,NA,0,236,10.3,23,74,2,351,4.7,2,NA,NA,"Career",NA,NA,"Texas",NA,2,NA,NA,587,6.1,NA,NA,NA,NA,"Career"
"53","Ronnie Brown",48,132,5.81818181818182,NA,0,NA,0,NA,NA,NA,NA,NA,NA,"",NA,NA,0,0,NA,1,NA,0,0,0,0,"ronnie-brown-1",571,180,"RB",NA,0,2,668,11.5,58,513,28,2707,5.3,30,NA,NA,"Career",NA,NA,"Auburn",NA,30,NA,NA,3375,5.9,NA,NA,NA,NA,"Career"
"54","Vincent Brown",9,38,3.78947368421053,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vincent-brown-1",9,NA,"RB",NA,NA,NA,NA,NA,NA,9,0,12,1.3,0,NA,NA,"Career",NA,NA,"Florida",NA,NA,NA,NA,12,1.3,NA,NA,NA,NA,NA
"55","Correll Buckhalter",32,103,4.97087378640777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"correll-buckhalter-1",437,168,"RB",NA,NA,1,200,8.3,24,413,27,2522,6.1,28,NA,NA,"Career",NA,NA,"Nebraska",NA,28,NA,NA,2722,6.2,NA,NA,NA,NA,"Career"
"56","Rex Burkhead",16,73,3.50684931506849,"Career",15.1,0,4,NA,NA,0,1,NA,NA,"",0,0,0,0,NA,7,0,57.1,3,46,6.6,"rex-burkhead-1",695,210,"RB",0,253.8,5,507,8.5,60,635,30,3329,5.2,35,0,NA,"Career",4,0,"Nebraska",4,35,NA,NA,3836,5.5,NA,0,NA,NA,NA
"57","Michael Bush",26,89,4.67415730337079,NA,12.5,NA,5,NA,NA,NA,NA,NA,NA,"",NA,NA,0,0,NA,14,NA,35.7,3,115,8.2,"michael-bush-1",485,246,"RB",NA,175.4,2,651,13,50,435,39,2508,5.8,41,NA,NA,"Career",NA,NA,"Louisville",NA,41,NA,NA,3159,6.5,NA,NA,NA,NA,"Career"
"58","Reggie Bush",72,134,8.59701492537313,NA,24,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,1,NA,3,NA,33.3,1,52,17.3,"reggie-bush-1",528,252,"RB",3,288.9,13,1301,13.7,95,433,25,3169,7.3,38,0,NA,"Career",1,0,"USC",1,42,NA,NA,4470,8.5,NA,0,NA,NA,"Career"
"59","Ka'Deem Carey",3,36,1.33333333333333,"Career",NA,0,NA,0,0,0,0,NA,NA,"10-May",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"kadeem-carey-1",820,312,"RB",0,NA,4,679,8.8,77,743,48,4239,5.7,52,0,NA,"Career",1,0,"Arizona",1,52,NA,196,4918,6,NA,0,NA,NA,NA
"60","Chris Carson",22,33,10.6666666666667,"Career",10.3,NA,2,0,0,NA,NA,NA,NA,"11-May",NA,NA,0,0,NA,3,NA,66.7,0,31,10.3,"chris-carson-1",243,84,"RB",0,153.5,1,298,9.9,30,213,13,1076,5.1,14,NA,NA,"Career",NA,NA,"Oklahoma State",NA,14,NA,218,1374,5.7,NA,NA,NA,NA,NA
"61","Delone Carter",3,27,1.77777777777778,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"delone-carter-1",674,150,"RB",NA,NA,1,208,7.4,28,646,24,3104,4.8,25,0,NA,"Career",2,0,"Syracuse",3,25,NA,NA,3312,4.9,NA,0,NA,NA,NA
"62","Rock Cartwright",11,154,1.14285714285714,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"rock-cartwright-1",132,42,"RB",0,NA,0,186,9.3,20,112,7,570,5.1,7,NA,0,"Career",NA,NA,"Kansas State",NA,7,0,NA,756,5.7,NA,NA,NA,NA,"Career"
"63","Tim Castille",1,31,0.516129032258065,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tim-castille-1",221,126,"RB",NA,NA,0,380,6.3,60,161,21,533,3.3,21,0,NA,"Career",2,0,"Alabama",2,21,NA,NA,913,4.1,NA,0,NA,NA,"Career"
"64","Jamaal Charles",72,119,9.68067226890756,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jamaal-charles-1",582,234,"RB",NA,NA,3,539,11,49,533,36,3328,6.2,39,0,NA,"Career",3,0,"Texas",4,39,NA,NA,3867,6.6,NA,0,NA,NA,NA
"65","Tashard Choice",14,88,2.54545454545455,"Career",37,0,1,NA,NA,NA,NA,1,NA,"",0,0,0,NA,NA,1,NA,100,1,17,17,"tashard-choice-1",738,174,"RB",NA,572.8,0,288,7,41,697,28,3465,5,28,0,NA,"Career",2,0,"Overall",2,29,NA,NA,3753,5.1,0,0,NA,NA,NA
"66","Nick Chubb",18,32,9,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"10-May",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"nick-chubb-1",789,288,"RB",0,NA,4,361,11.6,31,758,44,4769,6.3,48,NA,NA,"Career",NA,NA,"Georgia",NA,48,NA,225,5130,6.5,NA,NA,NA,NA,NA
"67","Charles Clay",33,127,4.15748031496063,"Career",NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"charles-clay-1",NA,228,"RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",9,1,"Tulsa",11,38,NA,NA,NA,NA,NA,0,NA,NA,NA
"68","Corey Clement",6,31,3.09677419354839,"Career",0,NA,0,0,0,NA,NA,NA,NA,"11-May",NA,NA,0,0,NA,1,NA,0,0,0,0,"corey-clement-1",605,228,"RB",0,0,2,279,9.6,29,576,36,3092,5.4,38,NA,NA,"Career",NA,NA,"Wisconsin",NA,38,NA,227,3371,5.6,NA,NA,NA,NA,NA
"69","Patrick Cobbs",4,54,1.18518518518519,NA,27.7,NA,2,NA,NA,NA,NA,NA,NA,"",NA,NA,0,0,NA,3,NA,66.7,2,43,14.3,"patrick-cobbs-1",828,210,"RB",1,407.1,1,348,9.4,37,791,33,3911,4.9,34,NA,NA,"Career",NA,NA,"North Texas",NA,35,NA,NA,4259,5.1,NA,NA,NA,NA,"Career"
"70","Derrick Coleman",1,63,0.253968253968254,"Career",NA,3,NA,NA,NA,1,0,NA,NA,"",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"derrick-coleman-1",358,114,"RB",NA,NA,0,66,3.9,17,341,19,1780,5.2,19,0,NA,"Career",19,0,"UCLA",22,19,NA,NA,1846,5.2,NA,0,NA,NA,NA
