"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"26","Brett Kern",31,190,2.61052631578947,"Career",19,1,5,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,6,NA,83.3,0,114,19,"brett-kern-1",4,NA,"P",NA,242.9,NA,NA,NA,NA,4,0,45,11.3,0,0,NA,"Career",1,0,"Toledo",2,NA,NA,NA,45,11.3,NA,0,NA,NA,NA
"27","Chris Kluwe",19,127,2.39370078740157,NA,17,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,1,NA,100,0,17,17,"chris-kluwe-1",1,NA,"P",NA,242.8,NA,NA,NA,NA,1,0,-23,-23,0,NA,NA,"Career",NA,NA,"UCLA",NA,NA,NA,NA,-23,-23,NA,NA,NA,NA,"Career"
"28","Sam Koch",34,224,2.42857142857143,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sam-koch-1",NA,NA,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Nebraska",1,NA,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"29","Kyle Larson",9,80,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kyle-larson-1",1,NA,"P",NA,NA,NA,NA,NA,NA,1,0,8,8,0,NA,NA,"Career",NA,NA,"Nebraska",NA,NA,NA,NA,8,8,NA,NA,NA,NA,"Career"
"30","Andy Lee",48,248,3.09677419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"andy-lee-1",1,NA,"P",NA,NA,NA,NA,NA,NA,1,0,-15,-15,0,NA,NA,"Career",NA,NA,"Pitt",NA,NA,NA,NA,-15,-15,NA,NA,NA,NA,"Career"
"31","Jeff Locke",7,69,1.6231884057971,"Career",NA,1,NA,6,2,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"jeff-locke-1",1,12,"P",NA,NA,NA,NA,NA,NA,1,0,8,8,0,0,NA,"Career",4,0,"UCLA",5,0,NA,NA,8,8,NA,0,NA,NA,NA
"32","Brett Maher",3,29,1.6551724137931,"Career",NA,0,NA,102,39,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"brett-maher-1",NA,219,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Nebraska",1,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"33","Robert Malone",4,31,2.06451612903226,"Career",NA,10,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robert-malone-1",NA,NA,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,1,"Fresno State",15,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"34","Tim Masthay",10,96,1.66666666666667,"Career",10,2,1,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,100,0,10,10,"tim-masthay-1",4,NA,"P",NA,184,NA,NA,NA,NA,4,0,27,6.8,0,0,NA,"Career",3,0,"Kentucky",5,NA,NA,NA,27,6.8,NA,0,NA,NA,NA
"35","Brad Maynard",27,238,1.81512605042017,NA,0,NA,0,NA,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,2,NA,0,0,0,0,"brad-maynard-1",2,NA,"P",NA,0,NA,NA,NA,NA,2,0,-1,-0.5,0,NA,NA,"Career",NA,NA,"Ball State",NA,NA,NA,NA,-1,-0.5,NA,NA,NA,NA,"Career"
