"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"140","Jonathan Freeny",10,68,2.35294117647059,"Career",NA,51,NA,NA,NA,2,0,0,NA,"",1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"jonathan-freeny-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"Career",41,20.5,"Rutgers",92,NA,NA,NA,NA,NA,0,0,0,NA,NA
"141","Sione Fua",5,40,2,"Career",NA,43,NA,NA,NA,2,0,0,NA,"",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"sione-fua-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"Career",37,16,"Stanford",80,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"142","Junior Galette",21,80,4.2,"Career",NA,59,NA,NA,NA,3,0,0,NA,"",0,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"junior-galette-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"Career",80,27,"Temple",139,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"143","Antonio Garay",15,56,4.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"antonio-garay-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Boston College",NA,NA,NA,NA,NA,NA,NA,49,49,NA,"Career"
"144","Ben Garland",11,63,2.79365079365079,"Career",NA,63,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"ben-garland-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",52,21,"Air Force",115,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"145","Myles Garrett",23,37,9.94594594594595,"Career",NA,60,NA,NA,NA,7,1,NA,NA,"4-Jun",1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"myles-garrett-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,"Career",81,47,"Texas A&M",141,NA,NA,272,NA,NA,NA,4,4,NA,NA
"146","Clifton Geathers",4,40,1.6,"Career",NA,25,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"clifton-geathers-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",47,12,"South Carolina",72,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"147","Robert Geathers",55,152,5.78947368421053,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robert-geathers-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,2,9,4.5,NA,"Career"
"148","Vernon Gholston",8,45,2.84444444444444,"Career",NA,40,NA,0,0,0,1,1,NA,"",1,0,NA,0,0,NA,0,NA,NA,NA,NA,"vernon-gholston-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,0,"Career",47,30.5,"Ohio State",87,1,0,NA,NA,NA,25,8,8,NA,NA
"149","William Gholston",28,103,4.3495145631068,"Career",NA,80,NA,NA,NA,2,1,0,NA,"",0,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"william-gholston-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Career",62,30,"Michigan State",142,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"150","Reggie Gilbert",5,29,2.75862068965517,"Career",NA,54,NA,NA,NA,4,0,0,NA,"4-Jun",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"reggie-gilbert-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"Career",90,28,"Arizona",144,NA,NA,262,NA,NA,0,0,NA,NA,NA
"151","Wallace Gilberry",27,124,3.48387096774194,"Career",NA,73,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"wallace-gilberry-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"Career",87,46,"Alabama",160,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"152","Markus Golden",23,62,5.93548387096774,"Career",NA,65,NA,0,0,5,5,1,NA,"3-Jun",1,1,NA,0,0,NA,2,NA,NA,NA,NA,"markus-golden-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0,"Career",78,32.5,"Missouri",143,2,0,260,NA,NA,21,70,70,NA,NA
"153","Kedric Golston",29,142,3.26760563380282,NA,NA,7,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"kedric-golston-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",13,2,"Georgia",20,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"154","Malliciah Goodman",5,37,2.16216216216216,"Career",NA,57,NA,NA,NA,8,0,0,NA,"",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"malliciah-goodman-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"Career",70,23,"Clemson",127,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"155","Adam Gotsis",17,57,4.7719298245614,"Career",NA,38,NA,0,0,0,2,1,NA,"5-Jun",2,0,NA,0,0,NA,4,NA,NA,NA,NA,"adam-gotsis-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",67,26,"Georgia Tech",105,1,NA,282,NA,NA,1,2,1,NA,NA
"156","Brandon Graham",54,143,6.04195804195804,"Career",NA,52,NA,0,0,6,0,0,NA,"",0,0,NA,0,0,NA,1,NA,NA,NA,NA,"brandon-graham-1",NA,6,"DL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,0,"Career",86,56,"Michigan",138,1,0,NA,NA,NA,0,0,NA,NA,NA
"157","Everson Griffen",71,147,7.72789115646258,"Career",NA,36,NA,NA,NA,3,1,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"everson-griffen-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"Career",48,21,"USC",84,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
"158","Quentin Groves",21,100,3.36,"Career",NA,36,NA,NA,NA,5,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"quentin-groves-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,"Career",60,28,"Auburn",96,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"159","Letroy Guion",31,112,4.42857142857143,"Career",NA,27,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"letroy-guion-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"Career",29,10.5,"Florida State",56,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"160","Lawrence Guy",45,115,6.26086956521739,"Career",NA,71,NA,0,0,1,2,1,NA,"",NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,"lawrence-guy-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,"Career",51,23,"Arizona State",122,1,0,NA,NA,NA,30,NA,NA,NA,NA
"161","Ra'Shede Hageman",8,44,2.90909090909091,"2013",NA,12,NA,NA,NA,0,1,NA,13,"6-Jun",1,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"rashede-hageman-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"2013",26,13,"Minnesota",38,NA,NA,311,NA,NA,NA,7,7,NA,NA
"162","Tamba Hali",97,177,8.7683615819209,NA,NA,38,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"tamba-hali-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"Career",27,17,"Penn State",65,NA,NA,NA,NA,NA,0,5,5,NA,"Career"
"163","Da'Shawn Hand",6,16,6,"Career",NA,41,NA,NA,NA,1,0,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"dashawn-hand-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"Career",30,14.5,"Alabama",71,NA,NA,288,NA,NA,NA,0,NA,NA,NA
"164","Johnathan Hankins",43,98,7.02040816326531,"Career",NA,80,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"johnathan-hankins-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",58,16.5,"Ohio State",138,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"165","Parys Haralson",42,118,5.69491525423729,NA,NA,12,NA,0,0,3,2,1,NA,"",NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,"parys-haralson-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0,"Career",33,17,"Tennessee",45,1,0,NA,NA,NA,35,NA,NA,NA,"Career"
"166","Anthony Harris",15,65,3.69230769230769,"Career",NA,5,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"anthony-harris-3",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",9,0,"Arkansas State",14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"167","David Harris",100,164,9.75609756097561,"2013",NA,13,NA,NA,NA,0,0,NA,10,"Jun-00",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"david-harris-4",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"2013",11,2.5,"Air Force",24,NA,NA,280,NA,NA,NA,0,NA,NA,NA
"168","Marques Harris",8,64,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marques-harris-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,14,7,NA,"Career"
"169","Marcus Harrison",6,37,2.59459459459459,"Career",NA,39,NA,0,0,2,2,1,NA,"",NA,NA,NA,0,NA,NA,9,NA,NA,NA,NA,"marcus-harrison-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"Career",82,15.5,"Arkansas",121,1,0,NA,NA,NA,43,NA,NA,NA,NA
"170","Napoleon Harris",37,100,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"napoleon-harris-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Northwestern",NA,NA,NA,NA,NA,NA,NA,58,14.5,NA,"Career"
"171","Orien Harris",2,20,1.6,NA,NA,22,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"orien-harris-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",18,11,"Miami (FL)",40,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"172","Tommie Harris",61,117,8.34188034188034,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tommie-harris-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Oklahoma",NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"Career"
"173","Derrick Harvey",15,52,4.61538461538461,"Career",NA,30,NA,NA,NA,2,1,0,NA,"",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"derrick-harvey-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,"Career",60,31.5,"Florida",90,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
"174","Nick Hayden",26,76,5.47368421052632,"Career",NA,61,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"nick-hayden-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Career",70,21.5,"Wisconsin",131,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"175","Jovan Haye",26,73,5.6986301369863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jovan-haye-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Vanderbilt",NA,NA,NA,NA,NA,NA,NA,10,10,NA,"Career"
"176","Kellen Heard",3,26,1.84615384615385,"Career",NA,40,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"kellen-heard-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",28,7,"Texas A&M",68,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"177","Joel Heath",7,32,3.5,"Career",NA,36,NA,NA,NA,1,1,NA,NA,"6-Jun",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"joel-heath-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",24,11,"Michigan State",60,NA,NA,293,NA,NA,NA,0,NA,NA,NA
"178","John Henderson",76,146,8.32876712328767,"Career",NA,27,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"john-henderson-3",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",21,5,"Southern Mississippi",48,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"179","Cameron Heyward",74,134,8.83582089552239,"Career",NA,83,NA,0,0,2,0,1,NA,"",1,0,NA,0,0,NA,4,NA,NA,NA,NA,"cameron-heyward-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0,"Career",80,37.5,"Ohio State",163,1,0,NA,NA,NA,0,80,80,NA,NA
"180","Akiem Hicks",52,114,7.29824561403509,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"akiem-hicks-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,1,"LSU",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"181","Jordan Hill",6,31,3.09677419354839,"Career",NA,72,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"jordan-hill-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",51,16.5,"Penn State",123,NA,NA,NA,NA,NA,0,9,9,NA,NA
"182","Evander Hood",45,141,5.1063829787234,"Career",NA,67,NA,NA,NA,5,0,0,NA,"",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"evander-hood-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,"Career",88,22.5,"Missouri",155,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"183","Wes Horton",18,83,3.46987951807229,"Career",NA,57,NA,NA,NA,1,0,0,NA,"",0,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"wes-horton-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,"Career",60,18,"USC",117,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"184","Lamarr Houston",36,100,5.76,"Career",NA,50,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"lamarr-houston-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"Career",86,35.5,"Texas",136,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"185","Jaye Howard",18,45,6.4,"Career",NA,51,NA,0,0,0,2,1,NA,"",NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,"jaye-howard-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,"Career",80,25.5,"Florida",131,1,0,NA,NA,NA,8,NA,NA,NA,NA
"186","Jerry Hughes",59,152,6.21052631578947,"Career",NA,59,NA,0,0,2,0,0,NA,"",3,1,NA,0,0,NA,3,NA,NA,NA,NA,"jerry-hughes-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,0,"Career",83,40.5,"Texas Christian",142,1,0,NA,NA,NA,0,32,10.7,NA,NA
"187","John Hughes",10,66,2.42424242424242,"Career",NA,71,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"john-hughes-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"Career",70,25.5,"Cincinnati",141,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"188","Mike Hughes",4,20,3.2,"Career",NA,73,NA,NA,NA,2,1,NA,NA,"2-Jun",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"mike-hughes-3",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",58,16,"UNLV",131,NA,NA,315,NA,NA,NA,0,NA,NA,NA
"189","Montori Hughes",2,25,1.28,"Career",NA,20,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"montori-hughes-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",17,5.5,"Tennessee",37,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"190","Margus Hunt",18,91,3.16483516483516,"Career",NA,52,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"margus-hunt-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,"Career",60,28,"SMU",112,NA,NA,NA,NA,NA,0,9,9,NA,NA
"191","Phillip Hunt",2,24,1.33333333333333,"Career",NA,85,NA,NA,NA,5,1,0,NA,"",1,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"phillip-hunt-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA,"Career",92,49.5,"Houston",177,NA,NA,NA,NA,NA,10,8,8,NA,NA
"192","Maurice Hurst Jr.",8,29,4.41379310344828,"Career",NA,63,NA,NA,NA,2,1,NA,NA,"2-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"maurice-hurst-jr-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,"Career",67,32,"Michigan",130,NA,NA,280,NA,NA,NA,0,NA,NA,NA
"193","Kerry Hyder",6,40,2.4,"Career",NA,51,NA,NA,NA,8,2,0,NA,"2-Jun",0,0,NA,NA,NA,NA,10,NA,NA,NA,NA,"kerry-hyder-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"Career",125,33.5,"Texas Tech",176,NA,NA,280,NA,NA,2,0,NA,NA,NA
"194","Melvin Ingram",57,106,8.60377358490566,"Career",NA,39,NA,0,0,1,0,2,NA,"",2,0,NA,0,0,NA,2,NA,NA,NA,NA,"melvin-ingram-1",2,18,"DL",0,NA,0,0,NA,0,2,1,87,43.5,1,21.5,0,"Career",72,30.5,"South Carolina",111,3,0,NA,87,43.5,5,8,4,NA,NA
"195","Bruce Irvin",48,119,6.45378151260504,"Career",NA,16,NA,NA,NA,5,0,NA,NA,"",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"bruce-irvin-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"Career",45,29,"West Virginia",61,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"196","Corvey Irvin",1,24,0.666666666666667,"Career",NA,16,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"corvey-irvin-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",32,11,"Georgia",48,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"197","Kenny Iwebema",2,31,1.03225806451613,"Career",NA,45,NA,NA,NA,3,0,0,NA,"",0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"kenny-iwebema-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,"Career",58,20,"Iowa",103,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"198","Branden Jackson",4,39,1.64102564102564,"Career",NA,40,NA,0,0,3,3,1,NA,"4-Jun",0,0,NA,0,0,NA,7,NA,NA,NA,NA,"branden-jackson-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,"Career",95,22.5,"Texas Tech",135,1,0,272,NA,NA,0,0,NA,NA,NA
"199","Darrell Jackson",67,123,8.71544715447154,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"darrell-jackson-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",6,3.5,"Texas A&M",7,NA,NA,235,NA,NA,NA,0,NA,NA,NA
"200","Lawrence Jackson",15,69,3.47826086956522,"Career",NA,59,NA,NA,NA,6,0,0,NA,"",2,0,NA,NA,NA,NA,9,NA,NA,NA,NA,"lawrence-jackson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,"Career",89,40.5,"USC",148,NA,NA,NA,NA,NA,0,22,11,NA,NA
"201","Rob Jackson",9,54,2.66666666666667,"Career",NA,23,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"rob-jackson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",38,13,"Kansas State",61,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"202","Tyson Jackson",41,122,5.37704918032787,"Career",NA,69,NA,NA,NA,1,1,0,NA,"",1,0,NA,NA,NA,NA,14,NA,NA,NA,NA,"tyson-jackson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,"Career",52,26.5,"LSU",121,NA,NA,NA,NA,NA,18,0,0,NA,NA
"203","Tim Jamison",6,56,1.71428571428571,"Career",NA,52,NA,NA,NA,2,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"tim-jamison-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"Career",72,28.5,"Michigan",124,NA,NA,NA,NA,NA,0,37,37,NA,NA
"204","Jeremy Jarmon",1,16,1,"Career",NA,46,NA,NA,NA,5,0,0,NA,"",NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,"jeremy-jarmon-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"Career",84,29.5,"Kentucky",130,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"205","Rashad Jeanty",16,53,4.83018867924528,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rashad-jeanty-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"UCF",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Career"
"206","Ricky Jean-Francois",28,137,3.27007299270073,"Career",NA,33,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"ricky-jean-francois-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",23,10,"LSU",56,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"207","Quinton Jefferson",12,39,4.92307692307692,"Career",NA,55,NA,NA,NA,3,2,0,NA,"3-Jun",2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"quinton-jefferson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,"Career",52,21.5,"Maryland",107,NA,NA,289,NA,NA,28,0,0,NA,NA
"208","Jarvis Jenkins",25,98,4.08163265306122,"Career",NA,56,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"jarvis-jenkins-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",59,24.5,"Clemson",115,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"209","John Jenkins",16,82,3.1219512195122,"Career",NA,42,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"john-jenkins-3",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",36,8,"Georgia",78,NA,NA,NA,NA,NA,0,2,2,NA,NA
"210","Tony Jerod-Eddie",7,57,1.96491228070175,"Career",NA,80,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"tony-jerod-eddie-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",67,14.5,"Texas A&M",147,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"211","Peria Jerry",15,64,3.75,"Career",NA,53,NA,0,0,2,1,1,NA,"",1,0,NA,0,0,NA,1,NA,NA,NA,NA,"peria-jerry-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0,"Career",79,33,"Ole Miss",132,1,0,NA,NA,NA,13,6,6,NA,NA
