name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Jerry Hughes,59,152,6.21052631578947,Career,,59.0,,0.0,0.0,2.0,0.0,0.0,,,3.0,1.0,,0.0,0.0,,3.0,,,,,jerry-hughes-1,,6.0,DL,0.0,,,,,,,,,,,28.5,0.0,Career,83.0,40.5,Texas Christian,142.0,1.0,0.0,,,,0.0,32.0,10.7,,
John Hughes,10,66,2.42424242424242,Career,,71.0,,,,1.0,0.0,0.0,,,,,,,,,2.0,,,,,john-hughes-2,,,DL,,,,,,,,,,,,9.0,,Career,70.0,25.5,Cincinnati,141.0,,,,,,0.0,,,,
Mike Hughes,4,20,3.2,Career,,73.0,,,,2.0,1.0,,,2-Jun,0.0,0.0,,,,,1.0,,,,,mike-hughes-3,,,DL,,,,,,,,,,,,4.0,,Career,58.0,16.0,UNLV,131.0,,,315.0,,,,0.0,,,
Montori Hughes,2,25,1.28,Career,,20.0,,,,2.0,0.0,0.0,,,,,,,,,3.0,,,,,montori-hughes-1,,,DL,,,,,,,,,,,,1.0,,Career,17.0,5.5,Tennessee,37.0,,,,,,0.0,,,,
Margus Hunt,18,91,3.1648351648351603,Career,,52.0,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,4.0,,,,,margus-hunt-1,,,DL,,,,,,,,,,,,16.5,,Career,60.0,28.0,SMU,112.0,,,,,,0.0,9.0,9.0,,
Phillip Hunt,2,24,1.33333333333333,Career,,85.0,,,,5.0,1.0,0.0,,,1.0,0.0,,,,,8.0,,,,,phillip-hunt-1,,,DL,,,,,,,,,,,,33.5,,Career,92.0,49.5,Houston,177.0,,,,,,10.0,8.0,8.0,,
Maurice Hurst Jr.,8,29,4.41379310344828,Career,,63.0,,,,2.0,1.0,,,2-Jun,0.0,0.0,,,,,3.0,,,,,maurice-hurst-jr-1,,,DL,,,,,,,,,,,,13.5,,Career,67.0,32.0,Michigan,130.0,,,280.0,,,,0.0,,,
Kerry Hyder,6,40,2.4,Career,,51.0,,,,8.0,2.0,0.0,,2-Jun,0.0,0.0,,,,,10.0,,,,,kerry-hyder-1,,,DL,,,,,,,,,,,,11.0,,Career,125.0,33.5,Texas Tech,176.0,,,280.0,,,2.0,0.0,,,
Melvin Ingram,57,106,8.60377358490566,Career,,39.0,,0.0,0.0,1.0,0.0,2.0,,,2.0,0.0,,0.0,0.0,,2.0,,,,,melvin-ingram-1,2.0,18.0,DL,0.0,,0.0,0.0,,0.0,2.0,1.0,87.0,43.5,1.0,21.5,0.0,Career,72.0,30.5,South Carolina,111.0,3.0,0.0,,87.0,43.5,5.0,8.0,4.0,,
Bruce Irvin,48,119,6.45378151260504,Career,,16.0,,,,5.0,0.0,,,,0.0,0.0,,,,,1.0,,,,,bruce-irvin-1,,,DL,,,,,,,,,,,,22.5,,Career,45.0,29.0,West Virginia,61.0,,,,,,,0.0,,,
Corvey Irvin,1,24,0.666666666666667,Career,,16.0,,,,0.0,0.0,0.0,,,,,,,,,3.0,,,,,corvey-irvin-1,,,DL,,,,,,,,,,,,3.5,,Career,32.0,11.0,Georgia,48.0,,,,,,0.0,,,,
Kenny Iwebema,2,31,1.03225806451613,Career,,45.0,,,,3.0,0.0,0.0,,,0.0,0.0,,,,,4.0,,,,,kenny-iwebema-1,,,DL,,,,,,,,,,,,13.5,,Career,58.0,20.0,Iowa,103.0,,,,,,0.0,0.0,,,
Branden Jackson,4,39,1.6410256410256399,Career,,40.0,,0.0,0.0,3.0,3.0,1.0,,4-Jun,0.0,0.0,,0.0,0.0,,7.0,,,,,branden-jackson-1,,6.0,DL,0.0,,,,,,,,,,,9.0,0.0,Career,95.0,22.5,Texas Tech,135.0,1.0,0.0,272.0,,,0.0,0.0,,,
Darrell Jackson,67,123,8.71544715447154,Career,,1.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,darrell-jackson-2,,,DL,,,,,,,,,,,,1.0,,Career,6.0,3.5,Texas A&M,7.0,,,235.0,,,,0.0,,,
Lawrence Jackson,15,69,3.4782608695652204,Career,,59.0,,,,6.0,0.0,0.0,,,2.0,0.0,,,,,9.0,,,,,lawrence-jackson-1,,,DL,,,,,,,,,,,,24.5,,Career,89.0,40.5,USC,148.0,,,,,,0.0,22.0,11.0,,
Rob Jackson,9,54,2.6666666666666696,Career,,23.0,,,,1.0,0.0,0.0,,,,,,,,,3.0,,,,,rob-jackson-1,,,DL,,,,,,,,,,,,6.5,,Career,38.0,13.0,Kansas State,61.0,,,,,,0.0,,,,
Tyson Jackson,41,122,5.3770491803278695,Career,,69.0,,,,1.0,1.0,0.0,,,1.0,0.0,,,,,14.0,,,,,tyson-jackson-1,,,DL,,,,,,,,,,,,17.0,,Career,52.0,26.5,LSU,121.0,,,,,,18.0,0.0,0.0,,
Tim Jamison,6,56,1.7142857142857097,Career,,52.0,,,,2.0,0.0,0.0,,,1.0,0.0,,,,,2.0,,,,,tim-jamison-1,,,DL,,,,,,,,,,,,18.0,,Career,72.0,28.5,Michigan,124.0,,,,,,0.0,37.0,37.0,,
Jeremy Jarmon,1,16,1.0,Career,,46.0,,,,5.0,0.0,0.0,,,,,,,,,11.0,,,,,jeremy-jarmon-1,,,DL,,,,,,,,,,,,17.5,,Career,84.0,29.5,Kentucky,130.0,,,,,,0.0,,,,
Rashad Jeanty,16,53,4.83018867924528,,,,,,,,1.0,0.0,,,,,,,,,,,,,,rashad-jeanty-1,,,DL,,,,,,,,,,,,,,Career,,,UCF,,,,,,,2.0,,,,Career
Ricky Jean-Francois,28,137,3.27007299270073,Career,,33.0,,,,0.0,0.0,0.0,,,,,,,,,4.0,,,,,ricky-jean-francois-1,,,DL,,,,,,,,,,,,5.5,,Career,23.0,10.0,LSU,56.0,,,,,,0.0,,,,
Quinton Jefferson,12,39,4.92307692307692,Career,,55.0,,,,3.0,2.0,0.0,,3-Jun,2.0,0.0,,,,,1.0,,,,,quinton-jefferson-1,,,DL,,,,,,,,,,,,10.5,,Career,52.0,21.5,Maryland,107.0,,,289.0,,,28.0,0.0,0.0,,
Jarvis Jenkins,25,98,4.08163265306122,Career,,56.0,,,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,jarvis-jenkins-1,,,DL,,,,,,,,,,,,4.5,,Career,59.0,24.5,Clemson,115.0,,,,,,0.0,,,,
John Jenkins,16,82,3.1219512195122006,Career,,42.0,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,1.0,,,,,john-jenkins-3,,,DL,,,,,,,,,,,,4.0,,Career,36.0,8.0,Georgia,78.0,,,,,,0.0,2.0,2.0,,
Tony Jerod-Eddie,7,57,1.9649122807017498,Career,,80.0,,,,1.0,0.0,0.0,,,,,,,,,5.0,,,,,tony-jerod-eddie-1,,,DL,,,,,,,,,,,,7.0,,Career,67.0,14.5,Texas A&M,147.0,,,,,,0.0,,,,
Peria Jerry,15,64,3.75,Career,,53.0,,0.0,0.0,2.0,1.0,1.0,,,1.0,0.0,,0.0,0.0,,1.0,,,,,peria-jerry-1,,6.0,DL,0.0,,,,,,,,,,,11.5,0.0,Career,79.0,33.0,Ole Miss,132.0,1.0,0.0,,,,13.0,6.0,6.0,,
Cam Johnson,5,28,2.85714285714286,Career,,56.0,,,,4.0,2.0,0.0,,,0.0,0.0,,,,,7.0,,,,,cam-johnson-1,,,DL,,,,,,,,,,,,12.5,,Career,74.0,32.5,Virginia,130.0,,,,,,0.0,0.0,,,
George Johnson,5,45,1.77777777777778,Career,,74.0,,0.0,0.0,1.0,0.0,1.0,,,2.0,0.0,,0.0,0.0,,0.0,,,,,george-johnson-1,,6.0,DL,0.0,,,,,,,,,,,13.0,0.0,Career,60.0,31.5,Rutgers,134.0,1.0,0.0,,,,0.0,25.0,12.5,,
Jaleel Johnson,5,37,2.16216216216216,Career,,59.0,,,,0.0,1.0,,,3-Jun,0.0,0.0,,,,,3.0,,,,,jaleel-johnson-1,,,DL,,,,,,,,,,,,12.5,,Career,54.0,18.5,Iowa,113.0,,,316.0,,,,0.0,,,
Tom Johnson,24,116,3.31034482758621,,,24.0,,,,3.0,1.0,0.0,,,,,,,,,2.0,,,,,tom-johnson-1,,,DL,,,,,,,,,,,,3.5,,Career,30.0,8.5,Southern Mississippi,54.0,,,,,,0.0,,,,Career
Travis Johnson,17,76,3.5789473684210495,Career,,103.0,,,,3.0,0.0,0.0,,,,,,,,,2.0,,,,,travis-johnson-3,,,DL,,,,,,,,,,,,32.0,,Career,115.0,49.0,San Jose State,218.0,,,,,,0.0,,,,
Johnny Jolly,23,61,6.0327868852459,,,44.0,,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,johnny-jolly-1,,,DL,,,,,,,,,,,,5.0,,Career,19.0,11.5,Texas A&M,63.0,,,,,,0.0,,,,Career
Abry Jones,27,100,4.32,Career,,55.0,,,,2.0,0.0,0.0,,,,,,,,,3.0,,,,,abry-jones-1,,,DL,,,,,,,,,,,,5.0,,Career,52.0,13.5,Georgia,107.0,,,,,,0.0,,,,
Arthur Jones,20,64,5.0,Career,,60.0,,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,arthur-jones-1,,,DL,,,,,,,,,,,,6.5,,Career,85.0,38.5,Syracuse,145.0,,,,,,0.0,,,,
Datone Jones,11,67,2.62686567164179,Career,,58.0,,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,5.0,,,,,datone-jones-1,,6.0,DL,0.0,,,,,,,,,,,12.5,0.0,Career,90.0,36.5,UCLA,148.0,1.0,0.0,,,,0.0,0.0,,,
James Jones,54,136,6.35294117647059,Career,,21.0,,,,0.0,1.0,0.0,,,0.0,0.0,,,,,2.0,,,,,james-jones-1,9.0,,DL,,,0.0,0.0,,0.0,9.0,0.0,24.0,2.7,0.0,4.0,,Career,29.0,8.0,Florida International,50.0,,,,24.0,2.7,0.0,0.0,,,
Jason Jones,37,109,5.43119266055046,Career,,74.0,,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3.0,,,,,jason-jones-1,,2.0,DL,0.0,,,,,,,,,,,14.0,1.0,Career,100.0,50.0,Eastern Michigan,174.0,0.0,0.0,,,,0.0,0.0,,,
Cameron Jordan,92,144,10.2222222222222,Career,,87.0,,0.0,0.0,3.0,1.0,2.0,,,1.0,0.0,,0.0,0.0,,5.0,,,,,cameron-jordan-1,,12.0,DL,0.0,,,,,,,,,,,16.5,0.0,Career,88.0,34.0,California,175.0,2.0,0.0,,,,34.0,3.0,3.0,,
Dion Jordan,8,50,2.56,Career,,48.0,,0.0,0.0,4.0,0.0,0.0,,,,,,0.0,,,2.0,,,,,dion-jordan-1,,6.0,DL,0.0,,,,,,,,,,,14.5,0.0,Career,73.0,29.0,Oregon,121.0,0.0,3.0,,,,0.0,,,,
Linval Joseph,75,141,8.51063829787234,Career,,86.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1.0,,,,,linval-joseph-1,1.0,6.0,DL,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,6.5,0.0,Career,57.0,29.5,East Carolina,143.0,1.0,0.0,,1.0,1.0,0.0,0.0,,,
William Joseph,12,69,2.7826086956521703,,,,,,,,,,,,1.0,0.0,,,,,,,,,,william-joseph-1,,,DL,,,,,,,,,,,,,,Career,,,Miami (FL),,,,,,,,7.0,7.0,,Career
Aaron Kampman,66,123,8.58536585365854,,,,,,,,,,,,3.0,0.0,,,,,,,,,,aaron-kampman-1,,,DL,,,,,,,,,,,,,,Career,,,Iowa,,,,,,,,14.0,4.7,,Career
Senio Kelemete,23,74,4.97297297297297,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,senio-kelemete-1,,,DL,,,,,,,,,,,,0.0,,Career,4.0,0.0,Washington,4.0,,,,,,0.0,,,,
Tommy Kelly,60,150,6.4,,,,,,,,1.0,0.0,,,,,,,,,,,,,,tommy-kelly-1,,,DL,,,,,,,,,,,,,,Career,,,Mississippi State,,,,,,,8.0,,,,Career
Jimmy Kennedy,18,92,3.1304347826087002,,,,,,,,,,,,1.0,0.0,,,,,,,,,,jimmy-kennedy-1,,,DL,,,,,,,,,,,,,,Career,,,Penn State,,,,,,,,11.0,11.0,,Career
Ryan Kerrigan,75,140,8.571428571428571,Career,,76.0,,,,14.0,0.0,0.0,,,1.0,0.0,,,,,3.0,,,,,ryan-kerrigan-1,,,DL,,,,,,,,,,,,33.5,,Career,134.0,57.0,Purdue,210.0,,,,,,0.0,8.0,8.0,,
Darius Kilgo,3,29,1.6551724137931,Career,,51.0,,,,1.0,5.0,0.0,,3-Jun,0.0,0.0,,,,,3.0,,,,,darius-kilgo-1,,,DL,,,,,,,,,,,,5.5,,Career,74.0,19.5,Maryland,125.0,,,319.0,,,0.0,0.0,,,
David King,1,17,0.941176470588235,Career,,35.0,,0.0,0.0,1.0,1.0,1.0,,,,,,0.0,,,3.0,,,,,david-king-1,,6.0,DL,0.0,,,,,,,,,,,4.5,0.0,Career,35.0,7.0,Oklahoma,70.0,1.0,0.0,,,,19.0,,,,
Jeff King,11,108,1.6296296296296298,Career,,11.0,,,,1.0,0.0,0.0,,,0.0,0.0,,,,,1.0,,,,,jeff-king-3,,,DL,,,,,,,,,,,,0.0,,Career,7.0,3.5,Ohio,18.0,,,,,,0.0,0.0,,,
Mathias Kiwanuka,43,120,5.73333333333333,,,17.0,,0.0,0.0,1.0,0.0,0.0,,,3.0,1.0,,0.0,0.0,,4.0,,,,,mathias-kiwanuka-1,,6.0,DL,0.0,,,,,,,,,,,9.5,0.0,Career,34.0,16.5,Boston College,51.0,1.0,0.0,,,,0.0,32.0,10.7,,Career
Karl Klug,15,109,2.20183486238532,Career,,83.0,,,,4.0,0.0,0.0,,,,,,,,,8.0,,,,,karl-klug-1,,,DL,,,,,,,,,,,,11.5,,Career,57.0,31.0,Iowa,140.0,,,,,,0.0,,,,
Terrance Knighton,44,108,6.518518518518519,Career,,79.0,,0.0,0.0,4.0,1.0,1.0,,,,,,0.0,,,12.0,,,,,terrance-knighton-1,,6.0,DL,0.0,,,,,,,,,,,6.0,0.0,Career,105.0,26.0,Temple,184.0,1.0,0.0,,,,66.0,,,,
Paul Kruger,36,114,5.05263157894737,Career,,69.0,,,,,,,,,2.0,0.0,,,,,,,,,,paul-kruger-1,,,DL,,,,,,,,,,,,10.5,,Career,55.0,24.0,Utah,124.0,,,,,,,54.0,27.0,,
Markus Kuhn,6,39,2.46153846153846,Career,,54.0,,,,4.0,0.0,0.0,,,,,,,,,8.0,,,,,markus-kuhn-1,,,DL,,,,,,,,,,,,8.5,,Career,61.0,18.5,North Carolina State,115.0,,,,,,0.0,,,,
Tyler Lancaster,9,28,5.14285714285714,Career,,55.0,,,,2.0,1.0,,,4-Jun,0.0,0.0,,,,,3.0,,,,,tyler-lancaster-1,2.0,,DL,,,0.0,0.0,,0.0,2.0,0.0,5.0,2.5,0.0,3.5,,Career,46.0,18.5,Northwestern,101.0,,,315.0,5.0,2.5,,0.0,,,
Derek Landri,16,88,2.90909090909091,,,58.0,,,,0.0,0.0,0.0,,,,,,,,,3.0,,,,,derek-landri-1,,,DL,,,,,,,,,,,,10.0,,Career,50.0,23.5,Notre Dame,108.0,,,,,,0.0,,,,Career
Darius Latham,2,17,1.88235294117647,Career,,43.0,,,,0.0,2.0,,,5-Jun,1.0,0.0,,,,,7.0,,,,,darius-latham-1,,,DL,,,,,,,,,,,,7.5,,Career,39.0,18.5,Indiana,82.0,,,300.0,,,,6.0,6.0,,
Jamari Lattimore,9,64,2.25,Career,,44.0,,0.0,0.0,2.0,0.0,0.0,,,1.0,1.0,,0.0,0.0,,3.0,,,,,jamari-lattimore-1,,6.0,DL,0.0,,,,,,,,,,,21.0,0.0,Career,93.0,30.5,Middle Tennessee State,137.0,1.0,0.0,,,,0.0,20.0,20.0,,
Carl Lawson,5,35,2.28571428571429,Career,,32.0,,,,3.0,0.0,,,2-Jun,0.0,0.0,,,,,0.0,,,,,carl-lawson-2,,,DL,,,,,,,,,,,,14.5,,Career,35.0,24.5,Auburn,67.0,,,261.0,,,,0.0,,,
Manny Lawson,56,143,6.265734265734269,,,25.0,,,,,,,,,0.0,0.0,,,,,,,,,,manny-lawson-1,,6.0,DL,1.0,,,,,,,,,,,10.5,,Career,33.0,19.5,North Carolina State,58.0,1.0,,,,,,0.0,,,Career
Trevor Laws,7,56,2.0,Career,,125.0,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,6.0,,,,,trevor-laws-1,,,DL,,,,,,,,,,,,9.0,,Career,82.0,20.5,Notre Dame,207.0,,,,,,0.0,0.0,0.0,,
Cordarro Law,1,17,0.941176470588235,Career,,82.0,,,,14.0,2.0,0.0,,,0.0,0.0,,,,,6.0,,,,,cordarro-law-1,,,DL,,,,,,,,,,,,28.0,,Career,110.0,54.0,Southern Mississippi,192.0,,,,,,0.0,0.0,,,
Jeremiah Ledbetter,1,17,0.941176470588235,Career,,63.0,,,,1.0,0.0,,,3-Jun,0.0,0.0,,,,,3.0,,,,,jeremiah-ledbetter-1,,,DL,,,,,,,,,,,,7.5,,Career,41.0,15.0,Arkansas,104.0,,,280.0,,,,0.0,,,
Rodney Leisle,2,18,1.77777777777778,,,,,0.0,0.0,,1.0,1.0,,,4.0,1.0,,0.0,0.0,,,,,,,rodney-leisle-1,,12.0,DL,0.0,,,,,,,,,,,,0.0,Career,,,UCLA,,2.0,0.0,,,,3.0,58.0,14.5,,Career
Corey Lemonier,4,51,1.2549019607843102,Career,,41.0,,,,7.0,1.0,0.0,,,0.0,0.0,,,,,1.0,,,,,corey-lemonier-1,,,DL,,,,,,,,,,,,17.0,,Career,57.0,24.0,Auburn,98.0,,,,,,0.0,0.0,,,
Louis Leonard,4,25,2.56,,,30.0,,,,0.0,0.0,0.0,,,,,,,,,3.0,,,,,louis-leonard-1,,,DL,,,,,,,,,,,,5.5,,Career,22.0,10.5,Fresno State,52.0,,,,,,0.0,,,,Career
Tyquan Lewis,4,17,3.76470588235294,Career,,49.0,,,,5.0,0.0,,,4-Jun,0.0,0.0,,,,,5.0,,,,,tyquan-lewis-1,,,DL,,,,,,,,,,,,23.5,,Career,63.0,37.0,Ohio State,112.0,,,265.0,,,,0.0,,,
Corey Liuget,49,118,6.6440677966101696,Career,,68.0,,,,3.0,1.0,0.0,,,,,,,,,7.0,,,,,corey-liuget-1,,,DL,,,,,,,,,,,,8.5,,Career,57.0,25.5,Illinois,125.0,,,,,,0.0,,,,
Bennie Logan,35,89,6.29213483146067,Career,,69.0,,,,2.0,0.0,0.0,,,0.0,0.0,,,,,4.0,,,,,bennie-logan-1,,,DL,,,,,,,,,,,,5.0,,Career,38.0,12.5,LSU,107.0,,,,,,0.0,0.0,,,
Chris Long,59,162,5.827160493827161,Career,,92.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,8.0,,,,,chris-long-1,,,DL,,,,,,,,,,,,20.0,,Career,90.0,36.5,Virginia,182.0,,,,,,0.0,25.0,25.0,,
Erik Lorig,1,66,0.24242424242424201,Career,,44.0,,,,2.0,0.0,0.0,,,0.0,0.0,,,,,3.0,,,,,erik-lorig-1,,,DL,,,,,,,,,,,,6.0,,Career,51.0,17.0,Stanford,95.0,,,,,,0.0,0.0,,,
Star Lotulelei,51,108,7.55555555555556,Career,,59.0,,,,3.0,0.0,0.0,,,0.0,0.0,,,,,4.0,,,,,star-lotulelei-1,,,DL,,,,,,,,,,,,7.0,,Career,48.0,21.5,Utah,107.0,,,,,,0.0,0.0,,,
Kyle Love,20,115,2.7826086956521703,Career,,38.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,kyle-love-1,,,DL,,,,,,,,,,,,3.5,,Career,34.0,9.0,Mississippi State,72.0,,,,,,0.0,,,,
Dean Lowry,22,63,5.58730158730159,Career,,52.0,,0.0,0.0,3.0,2.0,0.0,,6-Jun,3.0,1.0,,0.0,,,17.0,,,,,dean-lowry-1,,6.0,DL,0.0,,,,,,,,,,,12.5,0.0,Career,87.0,31.0,Northwestern,139.0,1.0,0.0,290.0,,,0.0,53.0,17.7,,
Aaron Lynch,14,73,3.06849315068493,Career,,26.0,,0.0,0.0,1.0,1.0,1.0,,6-Jun,0.0,0.0,,0.0,0.0,,3.0,,,,,aaron-lynch-1,,6.0,DL,0.0,,,,,,,,,,,10.5,0.0,Career,36.0,19.0,Overall,62.0,1.0,0.0,244.0,,,44.0,0.0,,,
Alex Magee,2,25,1.28,Career,,49.0,,0.0,0.0,2.0,0.0,1.0,,,1.0,0.0,,0.0,0.0,,2.0,,,,,alex-magee-1,,6.0,DL,0.0,,,,,,,,,,,6.0,0.0,Career,68.0,14.0,Purdue,117.0,1.0,0.0,,,,0.0,0.0,0.0,,
Stansly Maponga,2,26,1.23076923076923,Career,,50.0,,,,8.0,2.0,0.0,,,0.0,0.0,,,,,3.0,,,,,stansly-maponga-1,,,DL,,,,,,,,,,,,15.5,,Career,63.0,23.0,Texas Christian,113.0,,,,,,0.0,0.0,,,
Sen'Derrick Marks,30,103,4.66019417475728,Career,,52.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,4.0,,,,,senderrick-marks-1,,,DL,,,,,,,,,,,,7.5,,Career,63.0,30.0,Auburn,115.0,,,,,,0.0,8.0,8.0,,
Jacob Martin,3,30,1.6,Career,,36.0,,0.0,0.0,1.0,3.0,1.0,,2-Jun,0.0,0.0,,0.0,0.0,,2.0,,,,,jacob-martin-1,,6.0,DL,0.0,,,,,,,,,,,11.5,,Career,44.0,18.0,Temple,80.0,1.0,,250.0,,,,0.0,,,
Mike Martin,6,46,2.08695652173913,Career,,102.0,,,,1.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,mike-martin-4,,,DL,,,,,,,,,,,,10.0,,Career,70.0,25.0,Michigan,172.0,,,,,,0.0,0.0,,,
Nick Martin,21,46,7.30434782608696,Career,,9.0,,,,0.0,0.0,,,3-Jun,0.0,0.0,,,,,0.0,,,,,nick-martin-1,,,DL,,,,,,,,,,,,0.0,,Career,4.0,1.5,Overall,13.0,,,287.0,,,,0.0,,,
Jonathan Massaquoi,6,39,2.46153846153846,Career,,47.0,,,,2.0,0.0,0.0,,,,,,,,,3.0,,,,,jonathan-massaquoi-1,,,DL,,,,,,,,,,,,19.5,,Career,81.0,31.0,Troy,128.0,,,,,,0.0,,,,
Ricardo Mathews,15,96,2.5,Career,,33.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,ricardo-mathews-1,,,DL,,,,,,,,,,,,3.5,,Career,23.0,12.5,Cincinnati,56.0,,,,,,0.0,,,,
Cliff Matthews,3,35,1.37142857142857,Career,,41.0,,,,7.0,0.0,0.0,,,,,,,,,5.0,,,,,cliff-matthews-1,,,DL,,,,,,,,,,,,15.5,,Career,108.0,26.0,South Carolina,149.0,,,,,,0.0,,,,
Aaron Maybin,5,48,1.6666666666666698,Career,,23.0,,,,4.0,0.0,0.0,,,,,,,,,4.0,,,,,aaron-maybin-1,,,DL,,,,,,,,,,,,16.0,,Career,38.0,24.5,Penn State,61.0,,,,,,0.0,,,,
Turk McBride,14,66,3.39393939393939,,,29.0,,,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,turk-mcbride-1,,,DL,,,,,,,,,,,,3.5,,Career,54.0,12.0,Tennessee,83.0,,,,,,0.0,,,,Career
John McCargo,3,44,1.09090909090909,,,14.0,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,john-mccargo-1,1.0,,DL,,,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.5,,Career,10.0,9.0,North Carolina State,24.0,,,,1.0,1.0,0.0,0.0,,,Career
Albert McClellan,19,108,2.81481481481481,Career,,131.0,,,,7.0,1.0,0.0,,,,,,,,,11.0,,,,,albert-mcclellan-1,,,DL,,,,,,,,,,,,21.0,,Career,99.0,42.0,Marshall,230.0,,,,,,11.0,,,,
Jameel McClain,39,103,6.0582524271844695,Career,,78.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,3.0,,,,,jameel-mcclain-1,,,DL,,,,,,,,,,,,12.0,,Career,88.0,21.5,Syracuse,166.0,,,,,,0.0,38.0,38.0,,
Shea McClellin,18,66,4.36363636363636,Career,,66.0,,0.0,0.0,3.0,0.0,1.0,,,4.0,1.0,,0.0,0.0,,0.0,,,,,shea-mcclellin-1,,12.0,DL,0.0,,,,,,,,,,,20.5,0.0,Career,64.0,33.0,Boise State,130.0,2.0,0.0,,,,0.0,42.0,10.5,,
Terrell McClain,17,92,2.95652173913043,Career,,29.0,,,,2.0,0.0,0.0,,,,,,,,,1.0,,,,,terrell-mcclain-1,,,DL,,,,,,,,,,,,7.5,,Career,59.0,17.0,South Florida,88.0,,,,,,0.0,,,,
Gerald McCoy,82,139,9.43884892086331,Career,,32.0,,,,2.0,0.0,0.0,,,1.0,0.0,,,,,2.0,,,,,gerald-mccoy-1,,,DL,,,,,,,,,,,,14.5,,Career,51.0,33.0,Oklahoma,83.0,,,,,,0.0,12.0,12.0,,
Daniel McCullers,5,73,1.0958904109589,Career,,31.0,,,,1.0,1.0,0.0,,8-Jun,0.0,0.0,,,,,2.0,,,,,daniel-mccullers-1,,,DL,,,,,,,,,,,,1.5,,Career,41.0,10.0,Tennessee,72.0,,,351.0,,,0.0,0.0,,,
Tony McDaniel,34,146,3.72602739726027,,,2.0,,,,0.0,0.0,0.0,,,,,,,,,3.0,,,,,tony-mcdaniel-1,,,DL,,,,,,,,,,,,0.0,,Career,11.0,3.0,Tennessee,13.0,,,,,,0.0,,,,Career
Clinton McDonald,30,121,3.9669421487603302,Career,,74.0,,,,3.0,0.0,0.0,,,,,,,,,2.0,,,,,clinton-mcdonald-1,,,DL,,,,,,,,,,,,11.5,,Career,67.0,19.0,Memphis,141.0,,,,,,0.0,,,,
Jerome McDougle,3,37,1.2972972972973,,,,,,,,,,,,1.0,1.0,,,,,,,,,,jerome-mcdougle-1,,6.0,DL,,,,,,,,,,,,,,Career,,,Miami (FL),,1.0,,,,,,14.0,14.0,,Career
Ray McDonald,39,115,5.42608695652174,,,18.0,,0.0,0.0,0.0,1.0,1.0,,,,,,0.0,,,5.0,,,,,ray-mcdonald-1,,6.0,DL,0.0,,,,,,,,,,,4.0,0.0,Career,26.0,7.5,Florida,44.0,1.0,0.0,,,,9.0,,,,Career
Stacy McGee,17,79,3.44303797468354,Career,,34.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,stacy-mcgee-1,,,DL,,,,,,,,,,,,2.5,,Career,29.0,9.5,Oklahoma,63.0,,,,,,0.0,,,,
Garrett McIntyre,8,42,3.0476190476190497,,,9.0,,,,1.0,0.0,0.0,,,0.0,0.0,,,,,3.0,,,,,garrett-mcintyre-1,,,DL,,,,,,,,,,,,7.0,,Career,20.0,12.5,Fresno State,29.0,,,,,,0.0,0.0,,,Career
