217,Joe Banyard,1,27,0.592592593,Career,NA,13,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,265,84,RB,NA,NA,0,174,6,29,236,14,1455,6.2,14,0,NA,Career,11,0,UTEP,24,14,NA,NA,1629,6.1,NA,0,NA,NA,NA
221,Peyton Barber,13,63,3.301587302,Career,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,259,78,RB,0,NA,0,112,10.2,11,248,13,1071,4.3,13,0,NA,Career,2,0,Auburn,2,13,NA,225,1183,4.6,NA,0,NA,NA,NA
225,Saquon Barkley,23,29,12.68965517,Career,28,0,2,0,0,0,0,NA,NA,0,0,0,2,NA,2,0,100,1,36,18,773,318,RB,0,416.2,8,1195,11.7,102,671,43,3843,5.7,51,0,NA,Career,1,0,Penn State,1,53,NA,230,5038,6.5,NA,0,NA,NA,NA
227,Darian Barnes,1,75,0.213333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,RB,NA,NA,NA,NA,NA,NA,20,0,50,2.5,0,NA,NA,Career,NA,NA,Rutgers,NA,NA,NA,NA,50,2.5,NA,NA,NA,NA,Career
230,Kenjon Barner,4,68,0.941176471,Career,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,636,300,RB,1,NA,7,591,10.9,54,582,41,3623,6.2,48,0,NA,Career,8,0,Oregon,8,50,NA,NA,4214,6.6,NA,0,NA,NA,NA
237,Anthony Barr,53,85,9.976470588,Career,NA,47,NA,0,0,6,4,NA,NA,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,27,12,RB,0,NA,1,82,6.8,12,15,1,54,3.6,2,23.5,NA,Career,105,41.5,UCLA,152,2,NA,248,136,5,NA,0,NA,NA,NA
259,Jackie Battle,7,96,1.166666667,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,447,186,RB,NA,NA,0,45,7.5,6,441,31,2120,4.8,31,0,NA,Career,2,0,Houston,2,31,NA,NA,2165,4.8,NA,0,NA,NA,Career
277,Kahlil Bell,5,30,2.666666667,Career,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,NA,0,0,0,0,424,108,RB,NA,0,1,196,6.8,29,395,17,1741,4.4,18,0,NA,Career,5,0,UCLA,5,18,NA,NA,1937,4.6,NA,0,NA,NA,NA
278,Le'Veon Bell,65,77,13.50649351,Career,29,0,1,NA,NA,0,0,NA,NA,0,0,0,0,NA,1,0,100,0,29,29,749,204,RB,0,343.6,1,531,6.8,78,671,33,3346,5,34,0,NA,Career,1,0,Michigan State,1,34,NA,NA,3877,5.2,NA,0,NA,NA,NA
281,Tatum Bell,23,54,6.814814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,216,RB,NA,NA,2,258,7.2,36,634,34,3409,5.4,36,NA,NA,Career,NA,NA,Oklahoma State,NA,36,NA,NA,3667,5.5,NA,NA,NA,NA,Career
294,Cedric Benson,39,96,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181,402,RB,NA,NA,3,621,9,69,1112,64,5540,5,67,NA,NA,Career,NA,NA,Texas,NA,67,NA,NA,6161,5.2,NA,NA,NA,NA,Career
303,Giovani Bernard,42,99,6.787878788,Career,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,515,198,RB,2,NA,6,852,9.3,92,423,25,2481,5.9,31,0,NA,Career,0,0,North Carolina,1,33,NA,NA,3333,6.5,NA,0,NA,NA,NA
312,Jahvid Best,13,22,9.454545455,Career,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,426,210,RB,NA,NA,6,533,8.6,62,364,29,2668,7.3,35,0,NA,Career,10,0,California,15,35,NA,NA,3201,7.5,NA,0,NA,NA,NA
315,Ladell Betts,37,111,5.333333333,NA,23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,100,0,23,23,904,162,RB,NA,293.2,2,702,9.8,72,832,25,3686,4.4,27,NA,NA,Career,NA,NA,Iowa,NA,27,NA,NA,4388,4.9,NA,NA,NA,NA,Career
316,Kapri Bibbs,3,28,1.714285714,Career,NA,1,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,289,186,RB,0,NA,0,59,7.4,8,281,31,1741,6.2,31,0,NA,Career,2,0,Colorado State,3,31,NA,203,1800,6.2,NA,0,NA,NA,NA
