name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Chris Gronkowski,0,35,0.0,Career,,,,,,,,,,,,,,,,,,,,,,chris-gronkowski-1,,18.0,RB,,,,,,,,,,,,,,Career,,,Arizona,,3.0,,,,,,,,,
Todd Gurley,53,73,11.6164383561644,Career,50.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1-Jun,0.0,0.0,0.0,2.0,,1.0,0.0,100.0,0.0,50.0,50.0,todd-gurley-1,575.0,264.0,RB,0.0,520.0,6.0,615.0,9.5,65.0,510.0,36.0,3285.0,6.4,42.0,0.0,,Career,1.0,0.0,Georgia,1.0,44.0,,226.0,3900.0,6.8,,0.0,,,
Ahmard Hall,5,85,0.941176470588235,,,,,,,,,,,,,,,0.0,,,,,,,,ahmard-hall-1,,12.0,RB,,,,,,,,,,,,,,Career,,,Texas,,2.0,,,,,,,,,Career
Andre Hall,3,18,2.6666666666666696,,12.0,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,,3.0,,33.3,1.0,16.0,5.3,andre-hall-1,524.0,162.0,RB,,188.1,3.0,470.0,10.7,44.0,480.0,24.0,2731.0,5.7,27.0,0.0,,Career,0.0,0.0,South Florida,1.0,27.0,,,3201.0,6.1,,0.0,,,Career
Chad Hall,1,25,0.64,Career,-22.5,,0.0,,,,,,,,,,2.0,0.0,,4.0,,0.0,0.0,0.0,0.0,chad-hall-1,528.0,144.0,RB,0.0,-100.0,3.0,780.0,10.1,77.0,451.0,21.0,2606.0,5.8,24.0,,,Career,,,Air Force,,24.0,,,3386.0,6.4,,,,,
Dante Hall,32,112,4.57142857142857,,0.0,,0.0,,,,,,,,,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,dante-hall-1,544.0,144.0,RB,2.0,0.0,0.0,260.0,11.8,22.0,522.0,22.0,2818.0,5.4,22.0,,,Career,,,Texas A&M,,24.0,,,3078.0,5.7,,,,,Career
Montario Hardesty,4,23,2.7826086956521703,Career,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,montario-hardesty-1,598.0,162.0,RB,,0.0,1.0,405.0,10.7,38.0,560.0,26.0,2391.0,4.3,27.0,0.0,,Career,2.0,0.0,Tennessee,3.0,27.0,,,2796.0,4.7,,0.0,,,
Jamie Harper,0,23,0.0,Career,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,jamie-harper-1,361.0,90.0,RB,0.0,0.0,3.0,398.0,8.0,50.0,311.0,12.0,1311.0,4.2,15.0,0.0,,Career,1.0,0.0,Clemson,2.0,15.0,,,1709.0,4.7,,0.0,,,
Demetrius Harris,7,86,1.30232558139535,,,,,,,,,,,,,,,,,,,,,,,demetrius-harris-1,151.0,30.0,RB,,,0.0,89.0,6.4,14.0,137.0,5.0,610.0,4.5,5.0,,,Career,,,Pitt,,5.0,,,699.0,4.6,,,,,Career
Jerome Harrison,14,63,3.55555555555556,,,,,,,,,,,,,,,0.0,,,,,,,,jerome-harrison-1,516.0,156.0,RB,0.0,,1.0,275.0,8.1,34.0,482.0,25.0,2800.0,5.8,26.0,,,Career,,,Washington State,,26.0,,,3075.0,6.0,,,,,Career
Josh Harris,7,123,0.910569105691057,Career,,,,0.0,0.0,,,,,11-May,,,,0.0,,,,,,,,josh-harris-3,536.0,114.0,RB,0.0,,0.0,304.0,6.5,47.0,489.0,19.0,2230.0,4.6,19.0,,,Career,,,Wake Forest,,19.0,,210.0,2534.0,4.7,,,,,
Percy Harvin,48,75,10.24,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,percy-harvin-1,327.0,192.0,RB,,,13.0,1929.0,14.5,133.0,194.0,19.0,1852.0,9.5,32.0,0.0,,Career,1.0,0.0,Florida,1.0,32.0,,,3781.0,11.6,,0.0,,,
Stanley Havili,1,28,0.5714285714285711,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,stanley-havili-1,,90.0,RB,,,,,,,,,,,,0.0,,Career,1.0,0.0,USC,1.0,15.0,,,,,,0.0,,,
Verron Haynes,8,68,1.88235294117647,,,,,,,,,,,,,,,,,,,,,,,verron-haynes-1,156.0,60.0,RB,,,2.0,242.0,12.7,19.0,137.0,8.0,738.0,5.4,10.0,,,Career,,,Georgia,,10.0,,,980.0,6.3,,,,,Career
Madison Hedgecock,2,84,0.38095238095238104,,,,,,,,,,,,,,,0.0,,,,,,,,madison-hedgecock-1,40.0,12.0,RB,,,0.0,42.0,7.0,6.0,34.0,2.0,130.0,3.8,2.0,,,Career,,,North Carolina,,2.0,,,172.0,4.3,,,,,Career
Chris Henry,17,55,4.94545454545455,,,0.0,,,,,,,,5-11,0.0,0.0,,0.0,,,,,,,,chris-henry-1,295.0,60.0,RB,,,1.0,205.0,7.9,26.0,269.0,9.0,892.0,3.3,10.0,0.0,,Career,1.0,0.0,Arizona,1.0,10.0,,169.0,1097.0,3.7,,0.0,,,Career
Dan Herron,5,35,2.28571428571429,Career,,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,dan-herron-1,636.0,198.0,RB,,,1.0,309.0,7.0,44.0,592.0,32.0,2869.0,4.8,33.0,0.0,,Career,1.0,0.0,Ohio State,2.0,33.0,,,3178.0,5.0,,0.0,,,
Jacob Hester,7,65,1.7230769230769198,Career,,10.0,,,,,,,,,1.0,0.0,,0.0,,,,,,,,jacob-hester-1,426.0,144.0,RB,0.0,,4.0,459.0,7.4,62.0,364.0,20.0,1780.0,4.9,24.0,0.0,,Career,14.0,0.0,LSU,24.0,24.0,,,2239.0,5.3,,22.0,22.0,,
Dontrell Hilliard,2,25,1.28,Career,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,dontrell-hilliard-1,628.0,204.0,RB,0.0,0.0,4.0,740.0,10.6,70.0,558.0,30.0,2948.0,5.3,34.0,0.0,,Career,1.0,0.0,Tulane,2.0,34.0,,205.0,3688.0,5.9,,0.0,,,
Peyton Hillis,23,81,4.5432098765432105,Career,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,2.0,,0.0,0.0,0.0,0.0,peyton-hillis-1,321.0,138.0,RB,0.0,0.0,11.0,1195.0,10.1,118.0,203.0,12.0,959.0,4.7,23.0,0.0,,Career,4.0,0.0,Arkansas,4.0,23.0,,,2154.0,6.7,,0.0,,,
Ronnie Hillman,18,56,5.14285714285714,Career,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,ronnie-hillman-1,606.0,228.0,RB,,,2.0,338.0,10.2,33.0,573.0,36.0,3243.0,5.7,38.0,0.0,,Career,3.0,0.0,San Diego State,3.0,38.0,,,3581.0,5.9,,0.0,,,
Nyheim Hines,12,32,6.0,Career,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9-May,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,nyheim-hines-1,347.0,102.0,RB,1.0,0.0,1.0,933.0,10.5,89.0,258.0,13.0,1400.0,5.4,14.0,0.0,,Career,2.0,0.0,North Carolina State,2.0,17.0,,197.0,2333.0,6.7,,0.0,,,
Chris Hogan,25,95,4.21052631578947,,,,,,,,,,,,,,,,,,,,,,,chris-hogan-1,7.0,,RB,,,0.0,11.0,5.5,2.0,5.0,0.0,6.0,1.2,0.0,,,Career,,,Arkansas State,,,,,17.0,2.4,,,,,Career
Trindon Holliday,4,33,1.93939393939394,Career,,1.0,,,,,,,,,0.0,0.0,,2.0,,,,,,,,trindon-holliday-1,122.0,48.0,RB,2.0,,0.0,72.0,10.3,7.0,115.0,4.0,776.0,6.7,4.0,0.0,,Career,1.0,0.0,LSU,2.0,8.0,,,848.0,7.0,,0.0,,,
Jordan Howard,25,57,7.017543859649121,Career,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,10-May,0.0,0.0,0.0,0.0,,1.0,0.0,100.0,0.0,0.0,0.0,jordan-howard-1,671.0,162.0,RB,0.0,100.0,3.0,261.0,10.9,24.0,647.0,24.0,3681.0,5.7,27.0,0.0,,Career,0.0,0.0,Overall,1.0,27.0,,209.0,3942.0,5.9,,0.0,,,
Robert Hughes,1,23,0.695652173913043,Career,,,,,,,,,,,,,,0.0,,,,,,,,robert-hughes-1,364.0,90.0,RB,,,0.0,370.0,8.6,43.0,321.0,15.0,1392.0,4.3,15.0,,,Career,,,Notre Dame,,15.0,,,1762.0,4.8,,,,,
Akeem Hunt,2,30,1.06666666666667,Career,,2.0,,0.0,0.0,0.0,0.0,,,9-May,0.0,0.0,,3.0,,,0.0,,,,,akeem-hunt-1,471.0,120.0,RB,0.0,,6.0,841.0,8.4,100.0,371.0,11.0,2035.0,5.5,17.0,0.0,,Career,4.0,0.0,Purdue,6.0,20.0,,184.0,2876.0,6.1,,0.0,,,
Kareem Hunt,29,35,13.2571428571429,Career,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,kareem-hunt-1,855.0,270.0,RB,0.0,-200.0,1.0,555.0,7.6,73.0,782.0,44.0,4945.0,6.3,45.0,0.0,,Career,3.0,0.0,Toledo,3.0,45.0,,225.0,5500.0,6.4,,0.0,,,
Kendall Hunter,11,45,3.9111111111111097,Career,,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,kendall-hunter-1,771.0,234.0,RB,,,2.0,519.0,8.2,63.0,708.0,37.0,4181.0,5.9,39.0,0.0,,Career,4.0,0.0,Oklahoma State,5.0,39.0,,,4700.0,6.1,,0.0,,,
Carlos Hyde,31,80,6.2,Career,,1.0,,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,,0.0,,,0.0,,,,,carlos-hyde-1,557.0,246.0,RB,0.0,,4.0,271.0,8.0,34.0,523.0,37.0,3198.0,6.1,41.0,0.0,,Career,3.0,0.0,Ohio State,4.0,41.0,,242.0,3469.0,6.2,,0.0,,,
Henry Hynoski,2,46,0.695652173913043,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,henry-hynoski-1,,12.0,RB,,,,,,,,,,,,0.0,,Career,5.0,0.0,Pitt,5.0,2.0,,,,,,0.0,,,
Mark Ingram,70,121,9.25619834710744,Career,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,mark-ingram-1,632.0,276.0,RB,,0.0,4.0,670.0,11.2,60.0,572.0,42.0,3261.0,5.7,46.0,0.0,,Career,1.0,0.0,Alabama,1.0,46.0,,,3931.0,6.2,,0.0,,,
Chris Ivory,39,108,5.77777777777778,Career,,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,chris-ivory-1,106.0,24.0,RB,,,0.0,51.0,3.4,15.0,91.0,4.0,534.0,5.9,4.0,0.0,,Career,2.0,0.0,Washington State,3.0,4.0,,,585.0,5.5,,0.0,,,
Brandon Jackson,17,54,5.03703703703704,Career,,,,,,,,,,Jun-00,,,,,,,,,,,,brandon-jackson-1,90.0,18.0,RB,,,0.0,75.0,12.5,6.0,84.0,3.0,316.0,3.8,3.0,,,Career,,,East Carolina,,3.0,,170.0,391.0,4.3,,,,,
Brandon Jacobs,41,109,6.0183486238532105,,,,,,,,,,,,,,,,,,,,,,,brandon-jacobs-1,73.0,18.0,RB,,,0.0,34.0,34.0,1.0,72.0,3.0,446.0,6.2,3.0,,,Career,,,Auburn,,3.0,,,480.0,6.6,,,,,Career
Edgerrin James,136,148,14.702702702702698,,-45.0,,0.0,,,,,,,,,,1.0,0.0,,1.0,,0.0,0.0,0.0,0.0,edgerrin-james-1,539.0,210.0,RB,,-200.0,3.0,595.0,14.2,42.0,497.0,32.0,2960.0,6.0,35.0,,,Career,,,Miami (FL),,35.0,,,3555.0,6.6,,,,,Career
LaMichael James,2,18,1.77777777777778,Career,,,,,,,,,,,,,,0.0,,,,,,,,lamichael-james-1,822.0,348.0,RB,1.0,,4.0,586.0,11.5,51.0,771.0,53.0,5082.0,6.6,57.0,,,Career,,,Oregon,,58.0,,,5668.0,6.9,,,,,
Mike James,2,23,1.3913043478260902,Career,,1.0,,,,1.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,,mike-james-1,371.0,132.0,RB,,,5.0,585.0,8.7,67.0,304.0,17.0,1340.0,4.4,22.0,0.0,,Career,5.0,0.0,Miami (FL),6.0,22.0,,,1925.0,5.2,,0.0,,,
Jordan Jenkins,25,60,6.66666666666667,Career,,13.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,,jordan-jenkins-1,,12.0,RB,,,,,,,,,,,,0.0,,Career,10.0,0.0,Oregon State,23.0,2.0,,,,,,0.0,,,
Rashad Jennings,35,93,6.0215053763440896,,,,,,,,,,,,,,,,,,,,,,,rashad-jennings-1,91.0,6.0,RB,,,0.0,35.0,7.0,5.0,86.0,1.0,411.0,4.8,1.0,,,Career,,,Pitt,,1.0,,,446.0,4.9,,,,,Career
Brandon Johnson,14,87,2.57471264367816,Career,,,,,,,,,,1-Jun,,,,,,,,,,,,brandon-johnson-10,4.0,,RB,,,0.0,0.0,,0.0,4.0,0.0,23.0,5.8,0.0,,,Career,,,Penn State,,,,215.0,23.0,5.8,,,,,
Chris Johnson,83,130,10.2153846153846,Career,0.0,0.0,1.0,,,,,,,1-Jun,0.0,0.0,0.0,2.0,,1.0,,100.0,0.0,0.0,0.0,chris-johnson-1,749.0,264.0,RB,,100.0,10.0,1296.0,10.4,125.0,624.0,32.0,2982.0,4.8,42.0,0.0,,Career,1.0,0.0,East Carolina,1.0,44.0,,195.0,4278.0,5.7,,0.0,,,
Duke Johnson,27,80,5.4,Career,14.0,,1.0,0.0,0.0,,,,,9-May,,,0.0,2.0,,2.0,,50.0,1.0,8.0,4.0,duke-johnson-1,595.0,192.0,RB,0.0,248.6,4.0,719.0,10.4,69.0,526.0,26.0,3519.0,6.7,30.0,,,Career,,,Miami (FL),,32.0,,206.0,4238.0,7.1,,,,,
Jeremi Johnson,4,96,0.666666666666667,,,,,,,,,,,,,,,0.0,,,,,,,,jeremi-johnson-1,221.0,78.0,RB,,,2.0,386.0,10.4,37.0,184.0,11.0,931.0,5.1,13.0,,,Career,,,Indiana,,13.0,,,1317.0,6.0,,,,,Career
Kerryon Johnson,8,18,7.111111111111111,Career,13.5,0.0,4.0,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,0.0,0.0,,4.0,0.0,100.0,2.0,14.0,3.5,kerryon-johnson-1,574.0,204.0,RB,0.0,294.4,2.0,478.0,8.7,55.0,519.0,32.0,2494.0,4.8,34.0,0.0,,Career,1.0,0.0,Auburn,1.0,34.0,,212.0,2972.0,5.2,,0.0,,,
Larry Johnson,56,85,10.5411764705882,,,,,,,,,,,,,,,1.0,,,,,,,,larry-johnson-1,525.0,216.0,RB,2.0,,7.0,681.0,10.5,65.0,460.0,26.0,2953.0,6.4,33.0,,,Career,,,Penn State,,36.0,,,3634.0,6.9,,,,,Career
Michael Johnson,64,155,6.60645161290323,Career,,,,,,,,,,8-May,,,,,,,,,,,,michael-johnson-10,14.0,,RB,,,,,,,14.0,0.0,80.0,5.7,0.0,,,Career,,,Western Michigan,,,,160.0,80.0,5.7,,,,,
Quinn Johnson,0,44,0.0,Career,,2.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,quinn-johnson-1,21.0,18.0,RB,,,0.0,54.0,10.8,5.0,16.0,3.0,34.0,2.1,3.0,0.0,,Career,2.0,0.0,LSU,4.0,3.0,,,88.0,4.2,,0.0,,,
Rudi Johnson,52,95,8.75789473684211,,,,,,,,,,,,,,,,,,,,,,,rudi-johnson-1,333.0,78.0,RB,,,0.0,70.0,7.8,9.0,324.0,13.0,1567.0,4.8,13.0,,,Career,,,Auburn,,13.0,,,1637.0,4.9,,,,,Career
Felix Jones,30,80,6.0,Career,,0.0,,,,,,,,,0.0,0.0,,4.0,,,,,,,,felix-jones-1,425.0,162.0,RB,0.0,,3.0,383.0,9.8,39.0,386.0,20.0,2956.0,7.7,23.0,0.0,,Career,1.0,0.0,Arkansas,1.0,27.0,,,3339.0,7.9,,0.0,,,
Jacoby Jones,34,128,4.25,Career,,1.0,,,,,,,,,0.0,0.0,,,,,,,,,,jacoby-jones-1,129.0,48.0,RB,,,2.0,116.0,7.3,16.0,113.0,6.0,452.0,4.0,8.0,0.0,,Career,1.0,0.0,Baylor,2.0,8.0,,,568.0,4.4,,0.0,,,
Julius Jones,43,94,7.31914893617021,,,,,,,,,,,,,,,1.0,,,,,,,,julius-jones-1,662.0,174.0,RB,1.0,,1.0,250.0,8.9,28.0,634.0,26.0,3018.0,4.8,27.0,,,Career,,,Notre Dame,,29.0,,,3268.0,4.9,,,,,Career
Thomas Jones,78,180,6.93333333333333,,0.0,,0.0,,,,,,,,,,0.0,0.0,,3.0,,0.0,0.0,0.0,0.0,thomas-jones-1,880.0,246.0,RB,0.0,0.0,4.0,571.0,8.0,71.0,809.0,37.0,3998.0,4.9,41.0,,,Career,,,Virginia,,41.0,,,4569.0,5.2,,,,,Career
Nick Kaczur,40,68,9.41176470588235,,,,,,,,,,,,,,,,,,,,,,,nick-kaczur-1,2.0,,RB,,,,,,,2.0,0.0,49.0,24.5,0.0,,,Career,,,Toledo,,,,,49.0,24.5,,,,,Career
Alvin Kamara,43,45,15.2888888888889,Career,24.0,,1.0,0.0,0.0,,,,,10-May,,,0.0,0.0,,1.0,,100.0,0.0,24.0,24.0,alvin-kamara-1,284.0,144.0,RB,1.0,301.6,7.0,683.0,9.2,74.0,210.0,16.0,1294.0,6.2,23.0,,,Career,,,Tennessee,,24.0,,215.0,1977.0,7.0,,,,,
Justin King,10,40,4.0,2005,,,,,,,,,12.0,9-May,0.0,0.0,,0.0,,,,,,,,justin-king-1,28.0,12.0,RB,,,2.0,126.0,12.6,10.0,18.0,0.0,227.0,12.6,2.0,,,2005,,,Penn State,,2.0,,160.0,353.0,12.6,,0.0,,,
Eddie Lacy,38,60,10.1333333333333,Career,,5.0,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,eddie-lacy-1,390.0,192.0,RB,,,2.0,338.0,9.7,35.0,355.0,30.0,2402.0,6.8,32.0,0.0,,Career,0.0,0.0,Alabama,5.0,32.0,,,2740.0,7.0,,0.0,,,
Jorvorskie Lane,1,41,0.390243902439024,Career,29.6,3.0,3.0,,,,,,,,0.0,0.0,0.0,0.0,,5.0,,60.0,1.0,128.0,25.6,jorvorskie-lane-1,515.0,300.0,RB,,341.0,1.0,271.0,10.4,26.0,489.0,49.0,2193.0,4.5,50.0,0.0,,Career,2.0,0.0,Texas A&M,5.0,50.0,,,2464.0,4.8,,0.0,,,
Harvey Langi,2,17,1.88235294117647,Career,,,,,,,,,,,,,,,,,,,,,,harvey-langi-1,15.0,,RB,,,0.0,6.0,3.0,2.0,13.0,0.0,70.0,5.4,0.0,,,Career,,,Utah,,,,,76.0,5.1,,,,,
Jeremy Langford,8,29,4.41379310344828,Career,,5.0,,0.0,0.0,0.0,2.0,1.0,,1-Jun,0.0,0.0,,0.0,0.0,,0.0,,,,,jeremy-langford-1,616.0,252.0,RB,0.0,,1.0,219.0,5.6,39.0,577.0,40.0,2967.0,5.1,41.0,1.0,0.0,Career,10.0,1.0,Michigan State,15.0,42.0,0.0,208.0,3186.0,5.2,37.0,0.0,,,
Vonta Leach,8,146,0.8767123287671229,,,,,,,,,,,,,,,,,,,,,,,vonta-leach-1,104.0,30.0,RB,,,0.0,44.0,4.4,10.0,94.0,5.0,320.0,3.4,5.0,,,Career,,,East Carolina,,5.0,,,364.0,3.5,,,,,Career
Brian Leonard,12,88,2.18181818181818,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,brian-leonard-1,885.0,270.0,RB,,,13.0,1868.0,9.0,207.0,678.0,32.0,2775.0,4.1,45.0,0.0,,Career,2.0,0.0,Rutgers,2.0,45.0,,,4643.0,5.2,,0.0,,,Career
Mikel Leshoure,5,17,4.70588235294118,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,mikel-leshoure-1,461.0,168.0,RB,,,5.0,439.0,11.9,37.0,424.0,23.0,2557.0,6.0,28.0,0.0,,Career,4.0,0.0,Illinois,4.0,28.0,,,2996.0,6.5,,0.0,,,
Dion Lewis,31,86,5.76744186046512,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,dion-lewis-1,596.0,186.0,RB,,,1.0,405.0,7.8,52.0,544.0,30.0,2860.0,5.3,31.0,0.0,,Career,1.0,0.0,Pitt,1.0,31.0,,,3265.0,5.5,,0.0,,,
Phillip Lindsay,15,31,7.74193548387097,Career,,1.0,,0.0,0.0,1.0,0.0,,,8-May,0.0,0.0,,0.0,,,1.0,,,,,phillip-lindsay-1,882.0,236.0,RB,0.0,,3.0,1084.0,9.3,117.0,765.0,36.0,3775.0,4.9,39.0,0.0,,Career,12.0,0.0,Colorado,13.0,39.0,1.0,190.0,4859.0,5.5,,0.0,,,
Zach Line,3,75,0.64,Career,,2.0,,,,1.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,zach-line-1,853.0,282.0,RB,,,0.0,599.0,8.0,75.0,778.0,47.0,4185.0,5.4,47.0,0.0,,Career,16.0,0.0,SMU,18.0,47.0,,,4784.0,5.6,,0.0,,,
T.J. Logan,0,22,0.0,Career,,0.0,,0.0,0.0,0.0,0.0,,,9-May,0.0,0.0,,5.0,,,0.0,,,,,tj-logan-1,474.0,168.0,RB,0.0,,4.0,663.0,8.7,76.0,398.0,19.0,2165.0,5.4,23.0,0.0,,Career,3.0,0.0,North Carolina,3.0,28.0,,196.0,2828.0,6.0,,0.0,,,
Kregg Lumpkin,3,34,1.4117647058823501,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,kregg-lumpkin-1,390.0,102.0,RB,,,2.0,234.0,6.2,38.0,352.0,15.0,1700.0,4.8,17.0,0.0,,Career,3.0,0.0,Georgia,3.0,17.0,,,1934.0,5.0,,0.0,,,
Marshawn Lynch,90,149,9.664429530201339,,23.8,0.0,3.0,,,,,,,,0.0,0.0,0.0,0.0,,4.0,,75.0,2.0,55.0,13.8,marshawn-lynch-1,558.0,210.0,RB,,355.5,6.0,600.0,8.8,68.0,490.0,29.0,3230.0,6.6,35.0,0.0,,Career,3.0,0.0,California,3.0,35.0,,,3830.0,6.9,,0.0,,,Career
Marlon Mack,19,40,7.6,Career,,1.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,marlon-mack-1,651.0,198.0,RB,0.0,,1.0,498.0,7.7,65.0,586.0,32.0,3609.0,6.2,33.0,0.0,,Career,2.0,0.0,South Florida,3.0,33.0,,213.0,4107.0,6.3,,0.0,,,
Tre Madden,1,22,0.7272727272727271,Career,-45.0,6.0,0.0,0.0,0.0,0.0,0.0,,,1-Jun,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,tre-madden-1,255.0,78.0,RB,0.0,-200.0,5.0,334.0,10.4,32.0,223.0,8.0,1155.0,5.2,13.0,0.0,0.0,Career,9.0,1.0,USC,15.0,13.0,0.0,225.0,1489.0,5.8,,0.0,,,
Owen Marecic,0,24,0.0,Career,,23.0,,,,,,,,,2.0,1.0,,,,,,,,,,owen-marecic-1,61.0,66.0,RB,,,1.0,258.0,10.3,25.0,36.0,9.0,67.0,1.9,10.0,2.0,,Career,32.0,5.5,Stanford,55.0,11.0,,,325.0,5.3,,39.0,19.5,,
Laurence Maroney,27,49,8.81632653061224,,0.0,,0.0,,,,,,,,,,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,laurence-maroney-1,681.0,204.0,RB,,0.0,1.0,197.0,9.4,21.0,660.0,32.0,3933.0,6.0,33.0,,,Career,,,Minnesota,,34.0,,,4130.0,6.1,,,,,Career
Doug Martin,43,84,8.19047619047619,Career,,15.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,,0.0,,,,,doug-martin-1,684.0,288.0,RB,0.0,,4.0,715.0,10.7,67.0,617.0,43.0,3431.0,5.6,47.0,0.0,0.0,Career,18.0,0.0,Boise State,33.0,48.0,0.0,,4146.0,6.1,0.0,0.0,,,
Tre Mason,7,25,4.48,Career,,0.0,,0.0,0.0,0.0,0.0,,,10-May,0.0,0.0,,2.0,,,0.0,,,,,tre-mason-1,535.0,210.0,RB,0.0,,1.0,249.0,13.1,19.0,516.0,32.0,2979.0,5.8,33.0,0.0,,Career,3.0,0.0,Auburn,3.0,35.0,,205.0,3228.0,6.0,,0.0,,,
Ryan Mathews,48,86,8.93023255813953,Career,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,ryan-mathews-1,553.0,246.0,RB,,0.0,2.0,268.0,14.1,19.0,534.0,39.0,3280.0,6.1,41.0,0.0,,Career,0.0,0.0,Fresno State,1.0,41.0,,,3548.0,6.4,,0.0,,,
Deuce McAllister,61,97,10.0618556701031,,18.0,,3.0,,,,,,,,,,0.0,1.0,,4.0,,75.0,1.0,52.0,13.0,deuce-mcallister-1,699.0,258.0,RB,1.0,266.7,3.0,671.0,10.2,66.0,633.0,38.0,3181.0,5.0,41.0,,,Career,,,Ole Miss,,43.0,,,3852.0,5.5,,,,,Career
Christian McCaffrey,40,48,13.333333333333302,Career,26.3,3.0,2.0,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,0.0,1.0,,3.0,0.0,66.7,2.0,39.0,13.0,christian-mccaffrey-1,731.0,198.0,RB,1.0,395.9,10.0,1206.0,12.2,99.0,632.0,21.0,3922.0,6.2,31.0,0.0,,Career,4.0,0.0,Stanford,7.0,33.0,,202.0,5128.0,7.0,,0.0,,,
Dexter McCluster,23,89,4.13483146067416,Career,-7.2,0.0,1.0,,,,,,,,0.0,0.0,2.0,0.0,,6.0,,16.7,1.0,27.0,4.5,dexter-mccluster-1,434.0,132.0,RB,0.0,42.8,7.0,1703.0,13.1,130.0,304.0,15.0,1955.0,6.4,22.0,0.0,,Career,8.0,0.0,Ole Miss,8.0,22.0,,,3658.0,8.4,,0.0,,,
Le'Ron McClain,13,111,1.87387387387387,,,1.0,,,,,,,,,0.0,0.0,,,,,,,,,,leron-mcclain-1,,60.0,RB,,,,,,,,,,,,0.0,,Career,6.0,0.0,Alabama,7.0,10.0,,,,,,0.0,,,Career
LeSean McCoy,104,160,10.4,Career,8.0,1.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,,4.0,,50.0,0.0,32.0,8.0,lesean-mccoy-1,649.0,216.0,RB,,117.2,1.0,549.0,8.4,65.0,584.0,35.0,2816.0,4.8,36.0,0.0,,Career,2.0,0.0,Pitt,3.0,36.0,,,3365.0,5.2,,0.0,,,
