"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"63","Daniel Brown",2,58,0.551724137931034,"Career",NA,38,NA,0,0,1,1,1,NA,"10-May",0,0,NA,0,0,NA,2,NA,NA,NA,NA,"daniel-brown-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,"Career",75,15.5,"Louisville",113,1,0,170,NA,NA,0,0,NA,NA,NA
"64","Jalil Brown",4,49,1.30612244897959,"Career",NA,25,NA,NA,NA,NA,NA,NA,NA,"",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jalil-brown-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",108,4.5,"Colorado",133,NA,NA,NA,NA,NA,NA,90,15,NA,NA
"65","Jason Brown",35,100,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jason-brown-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Memphis",NA,NA,NA,NA,NA,NA,NA,42,14,NA,"Career"
"66","Mike Brown",4,18,3.55555555555556,"Career",NA,52,NA,0,0,0,1,NA,NA,"1-Jun",4,2,NA,0,NA,NA,5,NA,NA,NA,NA,"mike-brown-20",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,"Career",66,7.5,"Miami (OH)",118,2,NA,210,NA,NA,NA,121,30.3,NA,NA
"67","Corey Brown",11,43,4.09302325581395,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"1-Jun",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"corey-brown-2",NA,108,"DB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,18,NA,201,NA,NA,NA,NA,NA,NA,NA
"68","Ralph Brown",15,129,1.86046511627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ralph-brown-2",NA,12,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Nebraska",NA,2,NA,NA,NA,NA,NA,253,23,NA,"Career"
"69","Sergio Brown",11,94,1.87234042553191,"Career",NA,23,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"sergio-brown-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",65,4,"Notre Dame",88,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"70","Sheldon Brown",67,175,6.12571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheldon-brown-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,206,20.6,NA,"Career"
"71","Tarell Brown",30,117,4.1025641025641,NA,NA,35,NA,NA,NA,NA,0,0,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tarell-brown-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",61,2,"Texas",96,NA,NA,NA,NA,NA,0,42,14,NA,"Career"
"72","Tony Brown",2,20,1.6,"Career",NA,30,NA,NA,NA,1,0,NA,NA,"7-Jun",3,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"tony-brown-8",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,"Career",56,4.5,"Alabama",86,NA,NA,317,NA,NA,NA,9,3,NA,NA
"73","David Bruton",11,108,1.62962962962963,"Career",NA,76,NA,NA,NA,0,0,0,NA,"",7,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"david-bruton-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",137,7,"Notre Dame",213,NA,NA,NA,NA,NA,0,77,11,NA,NA
"74","Courtney Bryan",1,19,0.842105263157895,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,"",7,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"courtney-bryan-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",57,4.5,"New Mexico State",96,1,NA,NA,NA,NA,NA,36,5.1,NA,"Career"
"75","Phillip Buchanon",40,122,5.24590163934426,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",7,2,NA,0,NA,NA,NA,NA,NA,NA,NA,"phillip-buchanon-1",NA,30,"DB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,5,NA,NA,NA,NA,77,235,33.6,NA,"Career"
"76","Daniel Bullocks",7,31,3.61290322580645,NA,NA,37,NA,NA,NA,NA,NA,2,NA,"",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"daniel-bullocks-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",46,4,"Nebraska",83,2,NA,NA,NA,NA,40,210,26.3,NA,"Career"
"77","Josh Bullocks",23,90,4.08888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"josh-bullocks-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Nebraska",NA,1,NA,NA,NA,NA,NA,211,16.2,NA,"Career"
"78","Melvin Bullitt",12,50,3.84,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"melvin-bullitt-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",56,10.5,"Texas A&M",141,NA,NA,NA,NA,NA,NA,21,5.3,NA,"Career"
"79","Artie Burns",15,58,4.13793103448276,"Career",NA,28,NA,NA,NA,1,1,NA,NA,"Jun-00",7,0,NA,NA,NA,NA,14,NA,NA,NA,NA,"artie-burns-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",65,3,"Miami (FL)",93,NA,NA,193,NA,NA,NA,37,5.3,NA,NA
"80","Morgan Burnett",39,121,5.15702479338843,"Career",NA,88,NA,NA,NA,NA,NA,NA,NA,"",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morgan-burnett-1",1,6,"DB",NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,NA,"Career",147,13.5,"Georgia Tech",235,1,NA,NA,1,1,NA,135,9.6,NA,NA
"81","Brandon Burton",1,23,0.695652173913043,"Career",NA,30,NA,NA,NA,0,0,0,NA,"1-Jun",3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"brandon-burton-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",71,5,"Utah",101,NA,NA,200,NA,NA,0,69,23,NA,NA
"82","Deon Bush",5,54,1.48148148148148,"Career",NA,45,NA,NA,NA,9,3,0,NA,"1-Jun",4,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"deon-bush-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",123,10,"Miami (FL)",168,NA,NA,205,NA,NA,0,0,0,NA,NA
"83","Jarrett Bush",11,137,1.28467153284672,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jarrett-bush-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",32,1.5,"Utah State",50,NA,NA,NA,NA,NA,NA,20,6.7,NA,"Career"
"84","Josh Bush",3,45,1.06666666666667,"Career",NA,36,NA,NA,NA,0,1,0,NA,"",7,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"josh-bush-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",98,6,"Wake Forest",134,NA,NA,NA,NA,NA,0,176,25.1,NA,NA
"85","Crezdon Butler",2,46,0.695652173913043,"Career",NA,57,NA,NA,NA,NA,NA,NA,NA,"",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crezdon-butler-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",117,8,"Clemson",174,NA,NA,NA,NA,NA,NA,243,22.1,NA,NA
"86","Darius Butler",26,124,3.35483870967742,"Career",NA,56,NA,NA,NA,NA,NA,NA,NA,"",10,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"darius-butler-1",NA,30,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",125,7.5,"Connecticut",181,5,NA,NA,NA,NA,NA,213,21.3,NA,NA
"87","Quincy Butler",4,22,2.90909090909091,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,"",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"quincy-butler-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",36,2,"Texas Christian",53,1,NA,NA,NA,NA,NA,184,26.3,NA,"Career"
"88","Rashad Butler",6,51,1.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rashad-butler-2",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Career"
"89","Jairus Byrd",46,118,6.23728813559322,"Career",NA,60,NA,NA,NA,NA,NA,1,NA,"",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jairus-byrd-1",NA,12,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",144,6,"Oregon",204,2,NA,NA,NA,NA,33,113,6.6,NA,NA
"90","Ahmad Carroll",14,57,3.92982456140351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ahmad-carroll-1",1,NA,"DB",NA,NA,NA,NA,NA,NA,1,0,12,12,0,NA,NA,"Career",NA,NA,"Arkansas",NA,NA,NA,NA,12,12,NA,43,10.8,NA,"Career"
"91","Chris Carr",19,125,2.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"chris-carr-1",1,18,"DB",3,NA,NA,NA,NA,NA,1,0,13,13,0,NA,NA,"Career",NA,NA,"Boise State",NA,3,NA,NA,13,13,NA,0,0,NA,"Career"
"92","Nolan Carroll",24,103,3.72815533980583,"Career",NA,30,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,9,NA,NA,NA,NA,"nolan-carroll-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",31,1,"Maryland",61,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"93","Jamal Carter",2,27,1.18518518518519,"Career",NA,69,NA,NA,NA,1,1,NA,NA,"1-Jun",2,0,NA,NA,NA,NA,10,NA,NA,NA,NA,"jamal-carter-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",95,2.5,"Miami (FL)",164,NA,NA,215,NA,NA,NA,48,24,NA,NA
"94","Quinton Carter",5,30,2.66666666666667,"Career",NA,91,NA,NA,NA,0,0,0,NA,"",8,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"quinton-carter-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",131,5.5,"Oklahoma",222,NA,NA,NA,NA,NA,0,62,7.8,NA,NA
"95","Tony Carter",6,45,2.13333333333333,"Career",NA,35,NA,NA,NA,NA,NA,1,NA,"",9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tony-carter-1",NA,30,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",104,12.5,"Florida State",139,5,NA,NA,NA,NA,0,173,19.2,NA,NA
"96","Antoine Cason",30,110,4.36363636363636,"Career",NA,40,NA,NA,NA,NA,NA,NA,NA,"",15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"antoine-cason-1",NA,30,"DB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",143,8.5,"Arizona",183,5,NA,NA,NA,NA,NA,349,23.3,NA,NA
"97","Kam Chancellor",51,109,7.48623853211009,"Career",NA,109,NA,NA,NA,NA,NA,NA,NA,"",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kam-chancellor-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,"Career",99,4.5,"Virginia Tech",208,NA,NA,NA,NA,NA,NA,24,4,NA,NA
"98","Sean Chandler",2,29,1.10344827586207,"Career",NA,82,NA,0,0,4,2,NA,NA,"Jun-00",10,2,NA,0,NA,NA,23,NA,NA,NA,NA,"sean-chandler-2",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",183,13.5,"Temple",265,2,NA,195,NA,NA,NA,212,21.2,NA,NA
"99","Chimdi Chekwa",2,35,0.914285714285714,"Career",NA,30,NA,NA,NA,NA,NA,NA,NA,"",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chimdi-chekwa-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",115,6,"Ohio State",145,NA,NA,NA,NA,NA,NA,50,8.3,NA,NA
"100","Patrick Chung",47,153,4.91503267973856,"Career",NA,148,NA,NA,NA,NA,NA,NA,NA,"",9,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"patrick-chung-1",NA,12,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",236,19,"Oregon",384,2,NA,NA,NA,NA,NA,107,11.9,NA,NA
"101","Morris Claiborne",28,85,5.27058823529412,"Career",NA,41,NA,0,0,0,1,0,NA,"",11,1,NA,1,0,NA,9,NA,NA,NA,NA,"morris-claiborne-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",54,2,"LSU",95,2,0,NA,NA,NA,0,274,24.9,NA,NA
"102","Chuck Clark",7,47,2.38297872340426,"Career",NA,122,NA,NA,NA,1,0,NA,NA,"Jun-00",2,0,NA,NA,NA,NA,20,NA,NA,NA,NA,"chuck-clark-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",170,14,"Virginia Tech",292,NA,NA,205,NA,NA,NA,37,18.5,NA,NA
"103","Chris Clemons",53,162,5.23456790123457,"Career",NA,113,NA,0,0,0,0,0,NA,"",5,1,NA,0,0,NA,0,NA,NA,NA,NA,"chris-clemons-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",167,7,"Clemson",280,1,0,NA,NA,NA,0,102,20.4,NA,NA
"104","Nate Clements",82,180,7.28888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",7,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"nate-clements-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,1,NA,NA,NA,NA,NA,83,11.9,NA,"Career"
"105","Michael Coe",3,38,1.26315789473684,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"michael-coe-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",22,0.5,"Arkansas",27,NA,NA,NA,NA,NA,NA,32,6.4,NA,"Career"
"106","Adrian Colbert",5,27,2.96296296296296,"Career",NA,15,NA,NA,NA,0,0,NA,NA,"2-Jun",2,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"adrian-colbert-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",33,2.5,"Overall",48,NA,NA,205,NA,NA,NA,46,23,NA,NA
"107","Erik Coleman",38,123,4.94308943089431,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",12,2,NA,0,NA,NA,NA,NA,NA,NA,NA,"erik-coleman-1",1,24,"DB",1,NA,NA,NA,NA,NA,1,0,13,13,0,NA,NA,"Career",NA,NA,"Washington State",NA,4,NA,NA,13,13,11,94,7.8,NA,"Career"
"108","Justin Coleman",14,68,3.29411764705882,"Career",NA,45,NA,0,0,0,0,0,NA,"10-May",5,1,NA,0,NA,NA,17,NA,NA,NA,NA,"justin-coleman-2",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",112,8.5,"Tennessee",157,1,0,188,NA,NA,0,106,21.2,NA,NA
"109","Kurt Coleman",39,146,4.27397260273973,"Career",NA,105,NA,0,0,1,0,0,NA,"",9,1,NA,0,0,NA,4,NA,NA,NA,NA,"kurt-coleman-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,"Career",114,10.5,"Ohio State",219,1,0,NA,NA,NA,0,147,16.3,NA,NA
"110","Marquice Cole",6,64,1.5,NA,NA,20,NA,0,0,NA,0,0,NA,"",7,0,NA,0,0,NA,NA,NA,NA,NA,NA,"marquice-cole-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",70,2,"Northwestern",90,1,0,NA,NA,NA,0,105,15,NA,"Career"
"111","Landon Collins",36,74,7.78378378378378,"2013",NA,14,NA,0,0,2,2,NA,13,"Jun-00",2,1,NA,0,NA,NA,6,NA,NA,NA,NA,"landon-collins-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"2013",54,4,"Alabama",68,1,NA,222,NA,NA,NA,89,44.5,NA,NA
"112","Aaron Colvin",13,65,3.2,"Career",NA,64,NA,NA,NA,1,3,NA,NA,"Jun-00",5,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"aaron-colvin-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",170,15,"Oklahoma",234,NA,NA,192,NA,NA,NA,28,5.6,NA,NA
"113","Sean Considine",16,99,2.58585858585859,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"sean-considine-1",NA,12,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Iowa",NA,2,NA,NA,NA,NA,18,106,17.7,NA,"Career"
"114","Chris Conte",33,104,5.07692307692308,"Career",NA,57,NA,0,0,0,0,0,NA,"",2,0,NA,0,0,NA,0,NA,NA,NA,NA,"chris-conte-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",99,4,"California",156,1,0,NA,NA,NA,0,0,0,NA,NA
"115","Chris Cooley",38,117,5.1965811965812,"Career",NA,7,NA,NA,NA,0,0,NA,NA,"11-May",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"chris-cooley-2",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Southern Mississippi",11,NA,NA,170,NA,NA,NA,0,NA,NA,NA
"116","Marcus Cooper",14,74,3.02702702702703,"Career",NA,35,NA,0,0,0,0,1,NA,"",1,0,NA,0,0,NA,2,NA,NA,NA,NA,"marcus-cooper-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",53,3,"Rutgers",88,1,0,NA,NA,NA,3,0,0,NA,NA
"117","Reggie Corner",8,55,2.32727272727273,"Career",NA,42,NA,NA,NA,NA,NA,NA,NA,"",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reggie-corner-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",100,5,"Akron",142,1,NA,NA,NA,NA,NA,225,15,NA,NA
"118","Blake Countess",4,43,1.48837209302326,"Career",NA,68,NA,0,0,1,0,NA,NA,"10-May",8,1,NA,0,NA,NA,23,NA,NA,NA,NA,"blake-countess-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",116,6,"Overall",184,1,0,185,NA,NA,NA,174,21.8,NA,NA
"119","Kennard Cox",2,29,1.10344827586207,"Career",NA,29,NA,NA,NA,0,0,0,NA,"",2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"kennard-cox-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",58,1,"Pitt",87,NA,NA,NA,NA,NA,0,27,13.5,NA,NA
"120","Perrish Cox",21,81,4.14814814814815,"Career",NA,26,NA,NA,NA,NA,NA,NA,NA,"",10,0,NA,4,NA,NA,NA,NA,NA,NA,NA,"perrish-cox-1",NA,36,"DB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",108,2,"Oklahoma State",134,6,NA,NA,NA,NA,NA,33,3.3,NA,NA
"121","Torrie Cox",5,56,1.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"torrie-cox-1",29,12,"DB",0,NA,NA,NA,NA,NA,29,1,68,2.3,1,NA,NA,"Career",NA,NA,"Pitt",NA,2,NA,NA,68,2.3,NA,41,13.7,NA,"Career"
"122","Chris Crocker",52,151,5.50993377483444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chris-crocker-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Marshall",NA,NA,NA,NA,NA,NA,NA,32,8,NA,"Career"
"123","Antonio Cromartie",74,162,7.30864197530864,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",5,2,NA,0,NA,NA,NA,NA,NA,NA,NA,"antonio-cromartie-1",NA,18,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida State",NA,3,NA,NA,NA,NA,61,111,22.2,NA,"Career"
"124","Marcus Cromartie",2,22,1.45454545454545,"Career",NA,47,NA,0,0,0,1,0,NA,"",1,1,NA,0,0,NA,3,NA,NA,NA,NA,"marcus-cromartie-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",66,0.5,"Wisconsin",113,1,0,NA,NA,NA,0,29,29,NA,NA
"125","Chris Culliver",13,52,4,"Career",NA,50,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chris-culliver-1",5,NA,"DB",NA,NA,NA,NA,NA,NA,5,0,31,6.2,0,4,NA,"Career",106,10,"South Carolina",156,NA,NA,NA,31,6.2,NA,43,14.3,NA,NA
"126","Tyrone Culver",7,80,1.4,NA,NA,21,NA,NA,NA,NA,NA,1,NA,"",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tyrone-culver-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",23,2,"Fresno State",44,1,NA,NA,NA,NA,30,72,14.4,NA,"Career"
"127","Kevin Curtis",28,81,5.53086419753086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"kevin-curtis-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Texas Tech",NA,1,NA,NA,NA,NA,NA,144,14.4,NA,"Career"
"128","Travis Daniels",16,107,2.39252336448598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"travis-daniels-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"LSU",NA,2,NA,NA,NA,NA,NA,49,24.5,NA,"Career"
"129","Akeem Davis",1,21,0.761904761904762,"Career",NA,57,NA,NA,NA,2,0,0,NA,"2-Jun",3,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"akeem-davis-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",105,13,"Memphis",162,NA,NA,200,NA,NA,0,43,14.3,NA,NA
"130","Carlton Davis",9,27,5.33333333333333,"Career",NA,35,NA,NA,NA,3,1,NA,NA,"1-Jun",4,0,NA,NA,NA,NA,28,NA,NA,NA,NA,"carlton-davis-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,"Career",101,3.5,"Auburn",136,NA,NA,203,NA,NA,NA,0,0,NA,NA
"131","Chris Davis",0,17,0,"Career",NA,85,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"chris-davis-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",92,10.5,"Duke",177,1,NA,NA,NA,NA,NA,20,5,NA,NA
"132","Cody Davis",8,97,1.31958762886598,"Career",NA,76,NA,0,0,1,0,0,NA,"",4,1,NA,0,0,NA,11,NA,NA,NA,NA,"cody-davis-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",286,14.5,"Texas Tech",362,1,0,NA,NA,NA,0,88,22,NA,NA
"133","Jason David",27,75,5.76,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",16,3,NA,0,NA,NA,NA,NA,NA,NA,NA,"jason-david-1",NA,24,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Washington State",NA,4,NA,NA,NA,NA,18,318,19.9,NA,"Career"
"134","Michael Davis",9,43,3.34883720930233,"Career",NA,19,NA,NA,NA,1,1,NA,NA,"2-Jun",1,0,NA,NA,NA,NA,15,NA,NA,NA,NA,"michael-davis-7",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",90,5,"Brigham Young",109,NA,NA,196,NA,NA,NA,40,40,NA,NA
