"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"90","Michael Clayton",24,95,4.04210526315789,NA,0,NA,0,NA,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,2,NA,0,0,0,0,"michael-clayton-1",NA,132,"WR",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"LSU",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"91","David Clowney",3,28,1.71428571428571,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"david-clowney-1",NA,36,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Virginia Tech",3,6,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"92","Sammie Coates",4,45,1.42222222222222,"Career",NA,0,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"sammie-coates-1",NA,78,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Auburn",3,13,NA,201,NA,NA,NA,0,NA,NA,NA
"93","Randall Cobb",68,120,9.06666666666667,"Career",4.6,0,62,NA,NA,NA,NA,NA,NA,"",0,0,5,0,NA,122,NA,50.8,5,689,5.6,"randall-cobb-1",372,222,"WR",2,103.6,13,1661,11.5,144,228,22,1313,5.8,35,0,NA,"Career",2,0,"Kentucky",2,37,NA,NA,2974,8,NA,0,NA,NA,NA
"94","Keary Colbert",15,75,3.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,"",NA,NA,0,0,NA,1,NA,0,0,0,0,"keary-colbert-1",NA,120,"WR",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"USC",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"95","Brandon Coleman",10,48,3.33333333333333,"Career",NA,1,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,1,NA,NA,NA,NA,"brandon-coleman-2",NA,120,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Rutgers",2,20,NA,220,NA,NA,NA,0,NA,NA,NA
"96","Corey Coleman",6,27,3.55555555555556,"Career",NA,0,NA,0,0,0,0,NA,NA,"11-May",0,0,NA,1,NA,NA,0,NA,NA,NA,NA,"corey-coleman-1",NA,210,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Baylor",1,35,NA,190,NA,NA,NA,0,NA,NA,NA
"97","Drew Coleman",10,83,1.92771084337349,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"drew-coleman-2",NA,30,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Air Force",1,5,NA,NA,NA,NA,NA,0,NA,NA,NA
"98","Laveranues Coles",80,153,8.36601307189543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"laveranues-coles-1",NA,54,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida State",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"99","Austin Collie",19,49,6.20408163265306,"Career",-15,0,0,NA,NA,NA,NA,NA,NA,"",0,0,1,0,NA,3,NA,0,0,0,0,"austin-collie-1",NA,180,"WR",0,-66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Brigham Young",2,30,NA,NA,NA,NA,NA,0,NA,NA,NA
"100","Kevin Cone",0,29,0,"Career",NA,2,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"kevin-cone-1",NA,6,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",2,0,"Georgia Tech",4,1,0,NA,NA,NA,0,0,NA,NA,NA
"101","Chris Conley",19,69,4.40579710144928,"Career",NA,0,NA,0,0,0,0,NA,NA,"3-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"chris-conley-1",NA,120,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Georgia",3,20,NA,205,NA,NA,NA,0,NA,NA,NA
"102","Brandin Cooks",56,88,10.1818181818182,"Career",0,2,0,0,0,0,0,NA,NA,"10-May",0,0,0,0,NA,1,0,0,0,0,0,"brandin-cooks-1",NA,156,"WR",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Oregon State",5,26,NA,186,NA,NA,NA,0,NA,NA,NA
"103","Amari Cooper",43,77,8.93506493506493,"2013",NA,0,NA,0,0,0,0,NA,11,"1-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"amari-cooper-1",NA,24,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"2013",1,0,"Alabama",1,4,NA,210,NA,NA,NA,0,NA,NA,NA
"104","Pharoh Cooper",5,46,1.73913043478261,"Career",12.4,0,9,0,0,0,0,NA,NA,"11-May",0,0,0,0,NA,16,0,56.3,4,118,7.4,"pharoh-cooper-1",NA,132,"WR",0,200.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"South Carolina",1,22,NA,207,NA,NA,NA,0,NA,NA,NA
"105","Riley Cooper",19,88,3.45454545454545,"Career",0,1,0,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,0,0,0,0,"riley-cooper-1",NA,108,"WR",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Florida",5,18,NA,NA,NA,NA,NA,0,NA,NA,NA
"106","Terrance Copper",10,125,1.28,NA,6,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,0,0,NA,2,NA,50,0,12,6,"terrance-copper-1",NA,30,"WR",1,100.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"East Carolina",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"107","Cody Core",3,51,0.941176470588235,"Career",NA,7,NA,0,0,0,0,NA,NA,"3-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"cody-core-1",NA,60,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",14,0,"Ole Miss",21,10,NA,205,NA,NA,NA,0,NA,NA,NA
"108","Quan Cosby",0,44,0,"Career",11.3,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,1,NA,3,NA,33.3,0,34,11.3,"quan-cosby-1",NA,126,"WR",1,128.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Texas",2,21,NA,NA,NA,NA,NA,0,NA,NA,NA
"109","Jerricho Cotchery",63,175,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"jerricho-cotchery-1",NA,138,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"North Carolina State",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"110","Michael Crabtree",65,143,7.27272727272727,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"michael-crabtree-1",NA,246,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Texas Tech",2,41,NA,NA,NA,NA,NA,0,NA,NA,NA
"111","Jamison Crowder",27,72,6,"Career",13.3,1,2,0,0,0,0,NA,NA,"9-May",0,0,0,0,NA,4,0,50,1,33,8.3,"jamison-crowder-1",NA,174,"WR",5,201.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Duke",2,29,NA,175,NA,NA,NA,0,NA,NA,NA
"112","Jeff Cumberland",8,72,1.77777777777778,"Career",NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeff-cumberland-1",NA,66,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Illinois",6,11,NA,NA,NA,NA,NA,0,NA,NA,NA
"113","Owen Daniels",49,131,5.98473282442748,NA,-13.5,0,2,NA,NA,NA,NA,NA,NA,"",0,0,2,0,NA,6,NA,33.3,0,9,1.5,"owen-daniels-1",NA,48,"WR",NA,-20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Wisconsin",5,8,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"114","Amara Darboh",1,16,1,"Career",NA,0,NA,0,0,0,0,0,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"amara-darboh-1",NA,86,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",8,0,"Michigan",8,14,1,214,NA,NA,0,0,NA,NA,NA
"115","Devard Darling",4,46,1.39130434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"devard-darling-1",NA,120,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Overall",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"116","Craig Davis",7,25,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"craig-davis-1",NA,48,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"LSU",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"117","Drew Davis",2,38,0.842105263157895,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"drew-davis-1",NA,36,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"Oregon",NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA
"118","Geremy Davis",0,36,0,"Career",NA,1,NA,0,0,0,0,NA,NA,"3-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"geremy-davis-1",NA,42,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Connecticut",2,7,NA,216,NA,NA,NA,0,NA,NA,NA
"119","Rashied Davis",11,103,1.70873786407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"rashied-davis-1",NA,42,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"San Jose State",NA,7,NA,NA,NA,NA,NA,0,0,NA,"Career"
"120","Trevor Davis",2,43,0.744186046511628,"Career",NA,0,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,2,NA,NA,0,NA,NA,NA,NA,"trevor-davis-1",NA,84,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Overall",4,14,NA,185,NA,NA,NA,0,NA,NA,NA
"121","Eric Decker",52,111,7.4954954954955,"Career",22.3,0,3,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,4,NA,75,2,49,12.3,"eric-decker-1",NA,150,"WR",0,342.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",10,0,"Minnesota",10,25,NA,NA,NA,NA,NA,0,NA,NA,NA
"122","Stefon Diggs",44,70,10.0571428571429,"Career",9.3,0,1,0,0,0,0,NA,NA,"Jun-00",0,0,0,2,NA,3,0,33.3,1,8,2.7,"stefon-diggs-1",NA,96,"WR",0,165.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Maryland",1,16,NA,190,NA,NA,NA,0,NA,NA,NA
"123","Jarett Dillard",3,21,2.28571428571429,"Career",16.5,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,2,NA,50,1,13,6.5,"jarett-dillard-1",NA,360,"WR",NA,269.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Rice",5,60,NA,NA,NA,NA,NA,0,NA,NA,NA
"124","Aaron Dobson",6,24,4,"Career",NA,3,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"aaron-dobson-1",NA,144,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Marshall",6,24,NA,NA,NA,NA,NA,0,NA,NA,NA
"125","Josh Doctson",9,34,4.23529411764706,"Career",NA,0,NA,0,0,0,0,NA,NA,"3-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"josh-doctson-1",NA,204,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Overall",2,34,NA,195,NA,NA,NA,0,NA,NA,NA
"126","Phillip Dorsett",15,71,3.38028169014085,"Career",20.7,2,3,0,0,0,0,NA,NA,"10-May",0,0,0,0,NA,3,0,100,1,42,14,"phillip-dorsett-1",NA,102,"WR",0,327.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Miami (FL)",6,17,NA,185,NA,NA,NA,0,NA,NA,NA
"127","Tandon Doss",4,35,1.82857142857143,"Career",0,1,0,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,1,NA,0,0,0,0,"tandon-doss-1",NA,90,"WR",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Indiana",5,15,NA,NA,NA,NA,NA,0,NA,NA,NA
"128","Early Doucet",11,54,3.25925925925926,"Career",35,1,1,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,1,NA,100,0,35,35,"early-doucet-1",NA,132,"WR",0,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,1,"LSU",5,22,NA,NA,NA,NA,NA,0,NA,NA,NA
"129","Harry Douglas",36,118,4.88135593220339,"Career",-45,2,0,NA,NA,NA,NA,NA,NA,"",0,0,1,0,NA,1,NA,0,0,0,0,"harry-douglas-1",NA,96,"WR",0,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0,"Louisville",8,16,NA,NA,NA,NA,NA,0,NA,NA,NA
"130","Quinton Dunbar",12,58,3.31034482758621,"Career",NA,1,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"quinton-dunbar-1",NA,48,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Florida",4,8,NA,195,NA,NA,NA,0,NA,NA,NA
"131","Kris Durham",5,27,2.96296296296296,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kris-durham-1",NA,24,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Georgia",1,4,NA,NA,NA,NA,NA,0,NA,NA,NA
"132","Marcus Easley",1,42,0.380952380952381,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marcus-easley-1",NA,48,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Connecticut",4,8,NA,NA,NA,NA,NA,0,NA,NA,NA
"133","Braylon Edwards",47,112,6.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"braylon-edwards-1",NA,234,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Michigan",NA,39,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"134","Bruce Ellington",7,44,2.54545454545455,"Career",11.2,2,4,0,0,0,0,NA,NA,"9-May",0,0,0,0,NA,5,0,80,1,36,7.2,"bruce-ellington-1",NA,102,"WR",0,206.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"South Carolina",6,17,NA,196,NA,NA,NA,0,NA,NA,NA
"135","Bobby Engram",67,176,6.09090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"bobby-engram-1",NA,192,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Penn State",NA,32,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"136","Quincy Enunwa",13,41,5.07317073170732,"Career",NA,0,NA,0,0,1,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"quincy-enunwa-1",NA,90,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Nebraska",3,15,NA,225,NA,NA,NA,0,NA,NA,NA
"137","Alex Erickson",9,64,2.25,"Career",NA,1,NA,0,0,0,0,NA,NA,"Jun-00",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"alex-erickson-1",NA,36,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Wisconsin",4,6,NA,199,NA,NA,NA,0,NA,NA,NA
"138","Lee Evans",56,118,7.59322033898305,NA,4.2,NA,3,NA,NA,NA,NA,NA,NA,"",NA,NA,1,1,NA,5,NA,60,0,66,13.2,"lee-evans-1",NA,168,"WR",0,130.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Wisconsin",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"139","Troy Evans",9,119,1.21008403361345,"2011",NA,0,NA,NA,NA,0,0,NA,11,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"troy-evans-2",NA,12,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"2011",0,0,"Marshall",0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
"140","Yamon Figurs",2,34,0.941176470588235,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"yamon-figurs-1",NA,66,"WR",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",15,0,"Kansas State",16,11,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"141","Larry Fitzgerald",133,250,8.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"larry-fitzgerald-1",NA,204,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Pitt",NA,34,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"142","Malcom Floyd",54,121,7.1404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"malcom-floyd-1",NA,84,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Wyoming",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"143","Michael Floyd",31,102,4.86274509803922,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"michael-floyd-1",NA,228,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Notre Dame",2,38,NA,NA,NA,NA,NA,0,NA,NA,NA
"144","Jacoby Ford",12,38,5.05263157894737,"Career",37.5,3,2,NA,NA,NA,NA,NA,NA,"",0,0,0,1,NA,2,NA,100,1,55,27.5,"jacoby-ford-1",NA,126,"WR",2,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",17,0,"Clemson",20,21,NA,NA,NA,NA,NA,0,NA,NA,NA
"145","Robert Foster",5,26,3.07692307692308,"Career",NA,1,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"robert-foster-1",NA,18,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Alabama",4,3,NA,194,NA,NA,NA,0,NA,NA,NA
"146","Bennie Fowler",8,63,2.03174603174603,"Career",NA,2,NA,0,0,0,0,NA,NA,"1-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"bennie-fowler-1",NA,78,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Michigan State",4,13,NA,212,NA,NA,NA,0,NA,NA,NA
"147","Devin Funchess",21,62,5.41935483870968,"Career",NA,0,NA,0,0,0,0,NA,NA,"5-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"devin-funchess-1",NA,90,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Michigan",2,15,NA,230,NA,NA,NA,0,NA,NA,NA
"148","Jabar Gaffney",52,158,5.26582278481013,NA,16.3,NA,2,NA,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,3,NA,66.7,0,49,16.3,"jabar-gaffney-1",NA,162,"WR",NA,203.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"149","Justin Gage",28,100,4.48,NA,4.1,NA,18,NA,NA,NA,NA,NA,NA,"",NA,NA,3,0,NA,49,NA,36.7,4,258,5.3,"justin-gage-1",NA,114,"WR",1,95.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Missouri",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"150","Russell Gage",5,31,2.58064516129032,"Career",0,10,0,0,0,0,1,NA,NA,"Jun-00",0,0,0,0,NA,1,0,0,0,0,0,"russell-gage-1",54,30,"WR",0,0,4,347,13.3,26,28,1,232,8.3,5,0,NA,"Career",9,0,"LSU",19,5,NA,184,579,10.7,NA,0,NA,NA,NA
"151","Michael Gallup",13,30,6.93333333333333,"Career",NA,0,NA,0,0,0,0,NA,NA,"1-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"michael-gallup-1",NA,128,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Colorado State",3,21,1,200,NA,NA,NA,0,NA,NA,NA
"152","Chris Gamble",55,123,7.15447154471545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",7,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"chris-gamble-1",NA,12,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,2,NA,NA,NA,NA,NA,40,5.7,NA,"Career"
"153","David Gettis",3,17,2.82352941176471,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"david-gettis-1",NA,30,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Baylor",7,5,NA,NA,NA,NA,NA,0,NA,NA,NA
"154","Brandon Gibson",19,76,4,"Career",0,1,0,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,1,NA,0,0,0,0,"brandon-gibson-1",NA,102,"WR",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0.5,"Washington State",7,17,NA,NA,NA,NA,NA,0,NA,NA,NA
"155","Shelton Gibson",0,20,0,"Career",NA,3,NA,0,0,1,0,NA,NA,"Jun-00",0,0,NA,1,NA,NA,0,NA,NA,NA,NA,"shelton-gibson-1",NA,108,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",11,0,"West Virginia",14,18,NA,198,NA,NA,NA,0,NA,NA,NA
"156","Ted Ginn Jr.",65,187,5.56149732620321,NA,29,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,2,NA,2,NA,50,1,38,19,"ted-ginn-jr-1",NA,156,"WR",6,374.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Ohio State",1,26,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"157","Chris Givens",13,60,3.46666666666667,"Career",NA,3,NA,NA,NA,0,0,NA,NA,"",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"chris-givens-1",NA,96,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Miami (OH)",6,16,NA,NA,NA,NA,NA,0,NA,NA,NA
"158","Chris Godwin",20,46,6.95652173913043,"Career",NA,3,NA,0,0,0,1,NA,NA,"1-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"chris-godwin-1",NA,108,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Penn State",6,18,NA,205,NA,NA,NA,0,NA,NA,NA
"159","Kenny Golladay",21,42,8,"Career",NA,2,NA,0,0,0,0,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"kenny-golladay-1",NA,126,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0.5,"Northern Illinois",8,21,NA,218,NA,NA,NA,0,NA,NA,NA
"160","Tony Gonzalez",149,270,8.82962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tony-gonzalez-1",NA,72,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Boston College",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"161","Marquise Goodwin",19,75,4.05333333333333,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"marquise-goodwin-1",NA,66,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Texas",4,11,NA,NA,NA,NA,NA,0,NA,NA,NA
"162","Richard Goodman",1,26,0.615384615384615,"2005",NA,NA,NA,NA,NA,NA,NA,NA,8,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"richard-goodman-1",NA,0,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"Florida State",NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
