"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"140","Mason Foster",45,107,6.72897196261682,"Career",NA,135,NA,0,0,2,0,0,NA,"",4,1,NA,0,0,NA,3,NA,NA,NA,NA,"mason-foster-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,"Career",243,38.5,"Washington",378,1,0,NA,NA,NA,0,109,27.3,NA,NA
"141","Reuben Foster",8,16,8,"Career",NA,91,NA,NA,NA,0,0,NA,NA,"1-Jun",0,0,NA,NA,NA,NA,9,NA,NA,NA,NA,"reuben-foster-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",120,23,"Alabama",211,NA,NA,238,NA,NA,NA,0,NA,NA,NA
"142","Keyaron Fox",14,98,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keyaron-fox-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Georgia Tech",NA,NA,NA,NA,NA,NA,NA,35,35,NA,"Career"
"143","Jerry Franklin",2,24,1.33333333333333,"Career",NA,187,NA,0,0,1,1,2,NA,"",5,0,NA,0,0,NA,6,NA,NA,NA,NA,"jerry-franklin-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,"Career",189,31,"Arkansas",376,2,0,NA,NA,NA,179,72,14.4,NA,NA
"144","Zaire Franklin",3,32,1.5,"Career",NA,123,NA,NA,NA,5,0,NA,NA,"Jun-00",2,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"zaire-franklin-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,"Career",187,31.5,"Syracuse",310,NA,NA,236,NA,NA,NA,34,17,NA,NA
"145","Alani Fua",2,19,1.68421052631579,"Career",NA,56,NA,0,0,0,0,NA,NA,"5-Jun",5,1,NA,0,NA,NA,14,NA,NA,NA,NA,"alani-fua-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,"Career",73,13.5,"Brigham Young",129,1,0,228,NA,NA,NA,117,23.4,NA,NA
"146","Andrew Gachkar",10,101,1.58415841584158,"Career",NA,87,NA,NA,NA,2,0,0,NA,"",2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"andrew-gachkar-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",121,13,"Missouri",208,NA,NA,NA,NA,NA,0,8,4,NA,NA
"147","Omar Gaither",28,92,4.8695652173913,NA,NA,28,NA,NA,NA,4,0,0,NA,"",2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"omar-gaither-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",50,8,"Tennessee",78,NA,NA,NA,NA,NA,0,20,10,NA,"Career"
"148","Gilbert Gardner",8,53,2.41509433962264,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",3,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"gilbert-gardner-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Purdue",NA,1,NA,NA,NA,NA,19,51,17,NA,"Career"
"149","Ben Gedeon",15,39,6.15384615384615,"Career",NA,83,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,2,NA,NA,NA,NA,"ben-gedeon-1",1,6,"LB",1,NA,0,0,NA,0,1,0,-2,-2,0,6.5,NA,"Career",81,20.5,"Michigan",164,1,NA,244,-2,-2,NA,0,NA,NA,NA
"150","Jeremiah George",3,37,1.2972972972973,"Career",NA,88,NA,NA,NA,3,0,0,NA,"11-May",2,0,NA,NA,NA,NA,9,NA,NA,NA,NA,"jeremiah-george-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",137,16,"Iowa State",225,NA,NA,219,NA,NA,0,11,5.5,NA,NA
"151","Tony Gilbert",6,68,1.41176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tony-gilbert-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,5,5,NA,"Career"
"152","Travis Goethel",1,16,1,"Career",NA,85,NA,0,0,3,0,0,NA,"",3,1,NA,0,0,NA,3,NA,NA,NA,NA,"travis-goethel-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Career",143,19,"Arizona State",228,1,0,NA,NA,NA,0,91,30.3,NA,NA
"153","Jonathan Goff",9,37,3.89189189189189,"Career",NA,98,NA,NA,NA,0,0,0,NA,"",3,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"jonathan-goff-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",171,15.5,"Vanderbilt",269,NA,NA,NA,NA,NA,0,12,4,NA,NA
"154","Anthony Gonzalez",16,40,6.4,"Career",0,42,0,0,0,0,1,0,NA,"3-Jun",1,1,0,0,0,1,5,0,0,0,0,"anthony-gonzalez-2",NA,12,"LB",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Career",119,7.5,"Pitt",161,2,0,230,NA,NA,0,37,37,NA,NA
"155","B.J. Goodson",15,52,4.61538461538461,"Career",NA,61,NA,NA,NA,1,5,0,NA,"1-Jun",2,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"bj-goodson-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",77,17.5,"Clemson",138,NA,NA,250,NA,NA,0,1,0.5,NA,NA
"156","Najee Goode",11,90,1.95555555555556,"Career",NA,77,NA,NA,NA,2,1,0,NA,"",2,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"najee-goode-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",80,22.5,"West Virginia",157,NA,NA,NA,NA,NA,0,43,21.5,NA,NA
"157","Tavares Gooden",9,58,2.48275862068966,"Career",NA,54,NA,0,0,1,0,0,NA,"",1,0,NA,0,0,NA,3,NA,NA,NA,NA,"tavares-gooden-1",NA,6,"LB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",84,5.5,"Miami (FL)",138,1,0,NA,NA,NA,0,35,35,NA,NA
"158","Zaviar Gooden",3,32,1.5,"Career",NA,95,NA,0,0,1,3,0,NA,"",5,1,NA,0,0,NA,10,NA,NA,NA,NA,"zaviar-gooden-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"Career",161,20.5,"Missouri",256,1,0,NA,NA,NA,1,30,6,NA,NA
"159","Larry Grant",10,68,2.35294117647059,"Career",NA,26,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"larry-grant-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",43,10,"Ohio State",69,NA,NA,NA,NA,NA,NA,68,34,NA,NA
"160","Chad Greenway",80,156,8.2051282051282,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,"",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chad-greenway-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",92,10,"Iowa",156,1,NA,NA,NA,NA,NA,70,17.5,NA,"Career"
"161","Khaseem Greene",3,25,1.92,"Career",NA,176,NA,0,0,2,0,2,NA,"",7,0,NA,0,0,NA,1,NA,NA,NA,NA,"khaseem-greene-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0,"Career",211,31,"Rutgers",387,2,0,NA,NA,NA,20,117,16.7,NA,NA
"162","Nick Greisen",23,98,3.75510204081633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nick-greisen-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,27,5.4,NA,"Career"
"163","Shaquem Griffin",3,32,1.5,"Career",NA,73,NA,0,0,4,5,1,NA,"1-Jun",3,0,NA,0,0,NA,16,NA,NA,NA,NA,"shaquem-griffin-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,"Career",122,33.5,"UCF",195,1,NA,223,NA,NA,NA,22,7.3,NA,NA
"164","Nicholas Grigsby",1,23,0.695652173913043,"Career",NA,44,NA,NA,NA,4,1,0,NA,"1-Jun",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"nicholas-grigsby-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,"Career",100,17.5,"Pitt",144,NA,NA,220,NA,NA,0,0,NA,NA,NA
"165","Cody Grimm",6,23,4.17391304347826,"Career",NA,93,NA,NA,NA,7,0,0,NA,"",2,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"cody-grimm-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",111,26.5,"Virginia Tech",204,NA,NA,NA,NA,NA,0,20,10,NA,NA
"166","Gary Guyton",20,61,5.24590163934426,"Career",NA,49,NA,0,0,0,0,1,NA,"",1,0,NA,0,0,NA,6,NA,NA,NA,NA,"gary-guyton-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,"Career",77,24.5,"Georgia Tech",126,1,0,NA,NA,NA,38,7,7,NA,NA
"167","Bryce Hager",7,69,1.6231884057971,"Career",NA,120,NA,0,0,5,1,1,NA,"2-Jun",1,0,NA,0,0,NA,5,NA,NA,NA,NA,"bryce-hager-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,"Career",202,24,"Baylor",322,1,0,235,NA,NA,91,36,36,NA,NA
"168","Mario Haggan",23,132,2.78787878787879,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"mario-haggan-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Mississippi State",NA,1,NA,NA,NA,NA,27,7,7,NA,"Career"
"169","Tyjuan Hagler",13,50,4.16,NA,NA,NA,NA,0,0,NA,0,1,NA,"",1,0,NA,0,0,NA,NA,NA,NA,NA,NA,"tyjuan-hagler-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"Cincinnati",NA,1,0,NA,NA,NA,0,15,15,NA,"Career"
"170","Korey Hall",0,61,0,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,"",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"korey-hall-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",108,12,"Boise State",217,1,NA,NA,NA,NA,NA,193,17.5,NA,"Career"
"171","Greg Hardy",34,75,7.25333333333333,"Career",NA,47,NA,NA,NA,1,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"greg-hardy-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",46,3.5,"Arkansas State",93,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"172","Chris Harris Jr.",73,139,8.40287769784173,"Career",NA,37,NA,NA,NA,1,0,NA,NA,"1-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"chris-harris-jr-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",36,5.5,"Georgia Southern",73,NA,NA,240,NA,NA,NA,0,NA,NA,NA
"173","James Harrison",111,193,9.2020725388601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"james-harrison-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Kent State",NA,NA,NA,NA,NA,NA,NA,66,16.5,NA,"Career"
"174","Maurice Harris",3,28,1.71428571428571,"Career",NA,6,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"maurice-harris-2",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",13,0,"Florida State",19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"175","Ryan Harris",38,114,5.33333333333333,"Career",NA,23,NA,NA,NA,1,1,NA,NA,"11-May",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-harris-3",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",21,0,"Navy",44,NA,NA,213,NA,NA,NA,0,NA,NA,NA
"176","Mario Harvey",2,28,1.14285714285714,"Career",NA,239,NA,0,0,4,0,1,NA,"",1,0,NA,0,0,NA,8,NA,NA,NA,NA,"mario-harvey-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,"Career",181,36.5,"Marshall",420,1,0,NA,NA,NA,62,29,29,NA,NA
"177","Spencer Havner",1,26,0.615384615384615,NA,NA,33,NA,NA,NA,NA,NA,1,NA,"",11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spencer-havner-1",NA,24,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",66,15,"UCLA",99,4,NA,NA,NA,NA,13,290,26.4,NA,"Career"
"178","A.J. Hawk",74,159,7.44654088050314,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,"",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aj-hawk-1",NA,12,"LB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,"Career",69,16.5,"Ohio State",121,2,NA,NA,NA,NA,NA,123,17.6,NA,"Career"
"179","Josh Hawkins",2,32,1,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"josh-hawkins-2",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Tennessee",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"180","David Hawthorne",42,111,6.05405405405405,"Career",NA,60,NA,NA,NA,0,1,0,NA,"",1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"david-hawthorne-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,"Career",108,20,"Texas Christian",168,NA,NA,NA,NA,NA,4,40,40,NA,NA
"181","Gerald Hayes",32,94,5.4468085106383,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gerald-hayes-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Pitt",NA,1,NA,NA,NA,NA,8,-5,-2.5,NA,"Career"
"182","Geno Hayes",34,101,5.38613861386139,"2005",NA,NA,NA,NA,NA,NA,NA,NA,13,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"geno-hayes-1",NA,6,"LB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"Florida State",NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA
"183","Paul Hazel",1,17,0.941176470588235,"Career",NA,49,NA,NA,NA,10,0,0,NA,"",0,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"paul-hazel-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,"Career",55,24,"Western Michigan",104,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"184","Ben Heeney",3,24,2,"Career",NA,113,NA,NA,NA,3,1,0,NA,"Jun-00",4,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"ben-heeney-1",1,NA,"LB",NA,NA,0,0,NA,0,1,0,0,0,0,3.5,NA,"Career",221,36,"Kansas",334,NA,NA,230,0,0,0,71,17.8,NA,NA
"185","E.J. Henderson",54,125,6.912,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",3,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"ej-henderson-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Maryland",NA,1,NA,NA,NA,NA,36,25,8.3,NA,"Career"
"186","Erin Henderson",19,85,3.57647058823529,"Career",NA,129,NA,NA,NA,NA,NA,NA,NA,"",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erin-henderson-1",1,6,"LB",NA,NA,NA,NA,NA,NA,1,0,12,12,0,2,NA,"Career",118,17.5,"Maryland",247,1,NA,NA,12,12,NA,57,19,NA,NA
"187","Will Herring",12,109,1.76146788990826,NA,NA,60,NA,0,0,0,1,1,NA,"",8,0,NA,0,0,NA,1,NA,NA,NA,NA,"will-herring-1",2,6,"LB",0,NA,0,0,NA,0,2,0,54,27,0,2,0,"Career",81,12,"Auburn",141,1,0,NA,54,27,7,14,1.8,NA,"Career"
"188","Mark Herzlich",13,88,2.36363636363636,"Career",NA,96,NA,NA,NA,NA,NA,NA,NA,"",12,2,NA,0,NA,NA,NA,NA,NA,NA,NA,"mark-herzlich-1",1,12,"LB",NA,NA,NA,NA,NA,NA,1,0,6,6,0,5,NA,"Career",218,31.5,"Boston College",314,2,NA,NA,6,6,NA,139,11.6,NA,NA
"189","Neville Hewitt",15,66,3.63636363636364,"Career",NA,136,NA,NA,NA,1,2,NA,NA,"2-Jun",2,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"neville-hewitt-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,"Career",72,16.5,"Marshall",208,NA,NA,225,NA,NA,NA,2,1,NA,NA
"190","Jordan Hicks",29,59,7.86440677966102,"Career",NA,113,NA,NA,NA,0,1,0,NA,"1-Jun",2,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"jordan-hicks-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",135,22.5,"Texas",248,NA,NA,234,NA,NA,0,19,9.5,NA,NA
"191","Ali Highsmith",2,20,1.6,"Career",NA,129,NA,0,0,7,1,1,NA,"",1,0,NA,0,0,NA,13,NA,NA,NA,NA,"ali-highsmith-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,"Career",100,22,"LSU",229,1,0,NA,NA,NA,22,10,10,NA,NA
"192","Dont'a Hightower",70,102,10.9803921568627,"Career",NA,133,NA,NA,NA,2,1,0,NA,"",1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"donta-hightower-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",101,21,"Alabama",234,NA,NA,NA,NA,NA,8,29,29,NA,NA
"193","Anthony Hitchens",37,90,6.57777777777778,"Career",NA,145,NA,NA,NA,2,2,0,NA,"1-Jun",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"anthony-hitchens-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",125,19,"Iowa",270,NA,NA,233,NA,NA,0,18,18,NA,NA
"194","Victor Hobson",28,79,5.67088607594937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"victor-hobson-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,42,21,NA,"Career"
"195","Abdul Hodge",2,35,0.914285714285714,NA,NA,62,NA,NA,NA,3,1,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"abdul-hodge-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",96,11,"Iowa",158,NA,NA,NA,NA,NA,47,NA,NA,NA,"Career"
"196","Doug Hogue",2,27,1.18518518518519,"Career",NA,60,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doug-hogue-1",126,24,"LB",NA,NA,1,139,9.9,14,112,3,483,4.3,4,12.5,NA,"Career",109,26.5,"Syracuse",169,4,NA,NA,622,4.9,NA,88,29.3,NA,NA
"197","Justin Houston",74,118,10.0338983050847,"Career",NA,53,NA,0,0,1,0,1,NA,"",1,0,NA,0,0,NA,3,NA,NA,NA,NA,"justin-houston-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,"Career",72,38,"Georgia",125,1,0,NA,NA,NA,18,4,4,NA,NA
"198","Thomas Howard",38,95,6.4,NA,NA,38,NA,NA,NA,NA,NA,2,NA,"",4,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"thomas-howard-2",NA,18,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",47,7,"UTEP",85,3,NA,NA,NA,NA,54,110,27.5,NA,"Career"
"199","Josh Hull",3,39,1.23076923076923,"Career",NA,119,NA,NA,NA,0,0,0,NA,"",3,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"josh-hull-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",97,14.5,"Penn State",216,NA,NA,NA,NA,NA,0,14,4.7,NA,NA
"200","Mike Hull",5,43,1.86046511627907,"Career",NA,97,NA,NA,NA,2,2,NA,NA,"Jun-00",1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"mike-hull-3",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",119,15,"Penn State",216,NA,NA,232,NA,NA,NA,12,12,NA,NA
"201","Clint Ingram",23,56,6.57142857142857,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clint-ingram-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",35,10.5,"Oklahoma",61,1,NA,NA,NA,NA,NA,63,12.6,NA,"Career"
"202","Nate Irving",10,62,2.58064516129032,"Career",NA,98,NA,0,0,3,0,0,NA,"",4,1,NA,0,0,NA,6,NA,NA,NA,NA,"nate-irving-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,"Career",116,40,"North Carolina State",214,1,0,NA,NA,NA,0,83,20.8,NA,NA
"203","Brian Iwuh",8,85,1.50588235294118,NA,NA,20,NA,0,0,1,0,0,NA,"",1,1,NA,0,0,NA,0,NA,NA,NA,NA,"brian-iwuh-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,"Career",39,6,"Colorado",59,1,0,NA,NA,NA,0,37,37,NA,"Career"
"204","Joel Iyiegbuniwe",2,31,1.03225806451613,"Career",NA,93,NA,NA,NA,3,1,NA,NA,"1-Jun",0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"joel-iyiegbuniwe-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",108,22.5,"Western Kentucky",201,NA,NA,230,NA,NA,NA,0,NA,NA,NA
"205","D'Qwell Jackson",79,141,8.9645390070922,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,"",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dqwell-jackson-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",56,6.5,"Maryland",137,1,NA,NA,NA,NA,NA,116,19.3,NA,"Career"
"206","Edwin Jackson",4,16,4,"Career",NA,42,NA,NA,NA,1,0,NA,NA,"Jun-00",1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"edwin-jackson-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",58,4,"Georgia Southern",100,NA,NA,230,NA,NA,NA,48,48,NA,NA
"207","Malik Jackson",43,111,6.1981981981982,"Career",NA,22,NA,0,0,2,2,1,NA,"",1,0,NA,0,0,NA,3,NA,NA,NA,NA,"malik-jackson-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,"Career",77,20,"Louisville",99,1,0,NA,NA,NA,26,7,7,NA,NA
"208","Myles Jack",29,59,7.86440677966102,"Career",NA,61,NA,0,0,1,2,NA,NA,"1-Jun",4,1,NA,0,NA,NA,19,NA,NA,NA,NA,"myles-jack-1",69,72,"LB",0,NA,0,8,8,1,68,11,387,5.7,11,1,NA,"Career",117,15,"UCLA",178,12,NA,245,395,5.7,NA,111,27.8,NA,NA
"209","Ben Jacobs",4,73,0.876712328767123,"Career",NA,209,NA,0,0,0,0,2,NA,"",1,0,NA,0,0,NA,1,NA,NA,NA,NA,"ben-jacobs-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"Career",178,23.5,"Fresno State",387,2,0,NA,NA,NA,50,3,3,NA,NA
"210","Leon Jacobs",8,26,4.92307692307692,"Career",NA,56,NA,0,0,1,2,1,NA,"2-Jun",3,0,NA,0,0,NA,3,NA,NA,NA,NA,"leon-jacobs-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",86,16,"Wisconsin",142,1,NA,245,NA,NA,NA,30,10,NA,NA
"211","Bradie James",66,157,6.72611464968153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bradie-james-1",2,NA,"LB",NA,NA,NA,NA,NA,NA,2,0,31,15.5,0,NA,NA,"Career",NA,NA,"LSU",NA,NA,NA,NA,31,15.5,NA,0,0,NA,"Career"
